timestamps,eeg_1,eeg_2,eeg_3,eeg_4,eeg_5,eeg_6,acc_1,acc_2,acc_3,drlref_1,drlref_2,note,ppg_1,ppg_2,ppg_3,thermistor
1743794571.8850513,795.78754,809.89014,799.81683,798.60803,nan,nan,,,,,,,,,,
1743794571.8889551,815.5311,818.7546,800.6227,809.89014,nan,nan,,,,,,,,,,
1743794571.8928590,819.15753,813.5165,802.23444,814.3223,nan,nan,,,,,,,,,,
1743794571.8967631,789.7436,797.8022,796.99634,796.99634,nan,nan,,,,,,,,,,
1743794571.8968232,,,,,,,,,,,,,nan,280467780.0,nan,
1743794571.9006670,775.2381,810.293,798.20514,776.8498,nan,nan,,,,,,,,,,
1743794571.9034400,,,,,,,0.03717041,0.1394043,1.0119019,,,,,,,
1743794571.9045708,803.44324,803.0403,804.2491,792.1612,nan,nan,,,,,,,,,,
1743794571.9084749,825.2015,786.52014,799.81683,802.23444,nan,nan,,,,,,,,,,
1743794571.9110000,,,,,,,,,,1610915.8,1608498.1,,,,,
1743794571.9123788,811.9048,807.8755,799.41394,815.12823,nan,nan,,,,,,,,,,
1743794571.9124372,,,,,,,,,,,,,nan,280461300.0,nan,
1743794571.9162827,800.2198,827.619,801.02563,807.0696,nan,nan,,,,,,,,,,
1743794571.9201865,812.3077,807.47253,800.2198,789.34064,nan,nan,,,,,,,,,,
1743794571.9230506,,,,,,,0.033996582,0.13793945,1.0153198,,,,,,,
1743794571.9240906,822.7839,801.8315,803.8461,809.0842,nan,nan,,,,,,,,,,
1743794571.9279945,804.2491,803.0403,802.6374,813.1135,nan,nan,,,,,,,,,,
1743794571.9280510,,,,,,,,,,,,,nan,280383970.0,nan,
1743794571.9318984,774.43225,803.8461,801.8315,796.5934,nan,nan,,,,,,,,,,
1743794571.9358025,773.6264,823.9927,801.02563,789.7436,nan,nan,,,,,,,,,,
1743794571.9397063,805.05493,819.9634,803.44324,809.4872,nan,nan,,,,,,,,,,
1743794571.9426613,,,,,,,0.028198242,0.13348389,1.0131836,,,,,,,
1743794571.9436102,814.3223,789.7436,803.44324,819.15753,nan,nan,,,,,,,,,,
1743794571.9436648,,,,,,,,,,,,,nan,280363000.0,nan,
1743794571.9461212,,,,,,,,,,1610915.8,1608498.1,,,,,
1743794571.9475143,782.0879,787.326,797.3993,801.02563,nan,nan,,,,,,,,,,
1743794571.9514182,775.64105,804.65204,797.3993,796.5934,nan,nan,,,,,,,,,,
1743794571.9553220,801.8315,795.38464,799.011,798.20514,nan,nan,,,,,,,,,,
1743794571.9592259,816.7399,796.1905,790.54944,797.8022,nan,nan,,,,,,,,,,
1743794571.9592788,,,,,,,,,,,,,nan,280421020.0,nan,
1743794571.9622717,,,,,,,0.028137207,0.13018799,1.0125122,,,,,,,
1743794571.9631300,797.3993,797.8022,787.72894,782.49084,nan,nan,,,,,,,,,,
1743794571.9670339,785.31134,798.20514,794.57874,778.46155,nan,nan,,,,,,,,,,
1743794571.9709377,806.26373,805.8608,794.9817,794.9817,nan,nan,,,,,,,,,,
1743794571.9748418,817.1429,797.3993,795.38464,807.0696,nan,nan,,,,,,,,,,
1743794571.9748926,,,,,,,,,,,,,nan,280389600.0,nan,
1743794571.9787457,803.0403,792.96704,799.81683,798.20514,nan,nan,,,,,,,,,,
1743794571.9812424,,,,,,,,,,1610915.8,1608498.1,,,,,
1743794571.9818823,,,,,,,0.02331543,0.12225342,1.0099487,,,,,,,
1743794571.9826496,786.52014,810.293,802.6374,784.10254,nan,nan,,,,,,,,,,
1743794571.9865537,784.5055,810.696,799.011,785.7143,nan,nan,,,,,,,,,,
1743794571.9904575,802.23444,785.7143,793.36993,797.8022,nan,nan,,,,,,,,,,
1743794571.9905066,,,,,,,,,,,,,nan,280326750.0,nan,
1743794571.9943614,803.44324,790.54944,794.57874,802.6374,nan,nan,,,,,,,,,,
1743794571.9982655,772.01465,797.8022,797.8022,782.0879,nan,nan,,,,,,,,,,
1743794572.0014930,,,,,,,0.019897461,0.115356445,1.0065308,,,,,,,
1743794572.0021694,768.3883,785.31134,795.38464,776.04395,nan,nan,,,,,,,,,,
1743794572.0060732,812.71063,804.2491,799.81683,808.2784,nan,nan,,,,,,,,,,
1743794572.0061204,,,,,,,,,,,,,nan,280375100.0,nan,
1743794572.0099771,813.91943,802.6374,802.23444,819.5604,nan,nan,,,,,,,,,,
1743794572.0138812,775.2381,791.75824,799.41394,792.5641,nan,nan,,,,,,,,,,
1743794572.0163636,,,,,,,,,,1610915.8,1608498.1,,,,,
1743794572.0177851,766.77655,809.0842,801.4286,780.87915,nan,nan,,,,,,,,,,
1743794572.0211034,,,,,,,0.018615723,0.10308838,1.0038452,,,,,,,
1743794572.0216889,796.99634,798.20514,803.44324,801.02563,nan,nan,,,,,,,,,,
1743794572.0217342,,,,,,,,,,,,,nan,280317060.0,nan,
1743794572.0255930,825.6044,809.0842,807.47253,817.1429,nan,nan,,,,,,,,,,
1743794572.0294969,811.50183,826.0073,809.89014,809.89014,nan,nan,,,,,,,,,,
1743794572.0326827,,,,,,,,,,,,,,,,32.896156
1743794572.0334008,788.5348,811.9048,808.68134,807.0696,nan,nan,,,,,,,,,,
1743794572.0373049,795.38464,810.293,803.0403,807.47253,nan,nan,,,,,,,,,,
1743794572.0373483,,,,,,,,,,,,,nan,280380740.0,nan,
1743794572.0407140,,,,,,,0.015136719,0.09869385,1.0112305,,,,,,,
1743794572.0412087,823.5897,811.50183,805.05493,815.9341,nan,nan,,,,,,,,,,
1743794572.0451126,823.1868,803.44324,801.4286,809.4872,nan,nan,,,,,,,,,,
1743794572.0490167,793.7729,807.0696,798.20514,789.34064,nan,nan,,,,,,,,,,
1743794572.0514848,,,,,,,,,,1611721.6,1608498.1,,,,,
1743794572.0529206,793.36993,811.0989,804.2491,795.38464,nan,nan,,,,,,,,,,
1743794572.0529621,,,,,,,,,,,,,nan,280363000.0,nan,
1743794572.0568244,819.9634,802.6374,805.05493,809.4872,nan,nan,,,,,,,,,,
1743794572.0603247,,,,,,,0.013183594,0.09490967,1.0180664,,,,,,,
1743794572.0607283,811.0989,801.8315,803.8461,805.8608,nan,nan,,,,,,,,,,
1743794572.0646324,780.4762,811.9048,806.6667,792.5641,nan,nan,,,,,,,,,,
1743794572.0685363,784.10254,812.71063,805.4579,794.17584,nan,nan,,,,,,,,,,
1743794572.0685761,,,,,,,,,,,,,nan,280395230.0,nan,
1743794572.0724401,815.5311,806.26373,806.26373,805.4579,nan,nan,,,,,,,,,,
1743794572.0763443,823.5897,822.381,812.3077,810.696,nan,nan,,,,,,,,,,
1743794572.0799351,,,,,,,0.013244629,0.09576416,1.019043,,,,,,,
1743794572.0802481,799.41394,808.2784,809.0842,811.0989,nan,nan,,,,,,,,,,
1743794572.0841520,792.5641,798.60803,809.0842,802.6374,nan,nan,,,,,,,,,,
1743794572.0841899,,,,,,,,,,,,,nan,280345280.0,nan,
1743794572.0866060,,,,,,,,,,1610915.8,1608498.1,,,,,
1743794572.0880561,805.8608,826.4103,813.5165,808.68134,nan,nan,,,,,,,,,,
1743794572.0919600,819.5604,813.1135,811.50183,823.1868,nan,nan,,,,,,,,,,
1743794572.0958638,807.0696,791.3553,807.8755,816.7399,nan,nan,,,,,,,,,,
1743794572.0986342,,,,,,,,,,,,,,,,32.896156
1743794572.0995457,,,,,,,0.009521484,0.07385254,1.0213623,,,,,,,
1743794572.0997679,787.72894,804.65204,813.5165,810.293,nan,nan,,,,,,,,,,
1743794572.0998039,,,,,,,,,,,,,nan,280417800.0,nan,
1743794572.1036718,796.5934,811.9048,804.2491,811.9048,nan,nan,,,,,,,,,,
1743794572.1075757,814.3223,816.337,800.2198,819.5604,nan,nan,,,,,,,,,,
1743794572.1114795,805.8608,807.47253,811.0989,819.15753,nan,nan,,,,,,,,,,
1743794572.1153836,792.1612,794.17584,811.0989,807.0696,nan,nan,,,,,,,,,,
1743794572.1154177,,,,,,,,,,,,,nan,280423460.0,nan,
1743794572.1191564,,,,,,,0.008544922,0.066711426,1.0231934,,,,,,,
1743794572.1192875,793.36993,798.20514,802.6374,801.8315,nan,nan,,,,,,,,,,
1743794572.1217272,,,,,,,,,,1611721.6,1608498.1,,,,,
1743794572.1231914,810.696,808.68134,802.23444,817.1429,nan,nan,,,,,,,,,,
1743794572.1270955,805.05493,799.41394,803.8461,816.7399,nan,nan,,,,,,,,,,
1743794572.1309993,776.04395,795.78754,805.8608,803.8461,nan,nan,,,,,,,,,,
1743794572.1310315,,,,,,,,,,,,,nan,280408130.0,nan,
1743794572.1349032,780.07324,809.0842,805.4579,808.68134,nan,nan,,,,,,,,,,
1743794572.1387670,,,,,,,-0.0015258789,0.0435791,1.0236816,,,,,,,
1743794572.1388073,815.5311,813.5165,803.8461,823.1868,nan,nan,,,,,,,,,,
1743794572.1427112,817.9487,808.68134,805.4579,833.663,nan,nan,,,,,,,,,,
1743794572.1466150,780.87915,802.23444,803.0403,830.4396,nan,nan,,,,,,,,,,
1743794572.1466455,,,,,,,,,,,,,nan,280394430.0,nan,
1743794572.1505189,784.90845,807.0696,804.65204,810.696,nan,nan,,,,,,,,,,
1743794572.1544230,805.4579,811.50183,803.0403,801.8315,nan,nan,,,,,,,,,,
1743794572.1568484,,,,,,,,,,1611721.6,1608498.1,,,,,
1743794572.1583269,813.1135,815.5311,807.0696,823.9927,nan,nan,,,,,,,,,,
1743794572.1583774,,,,,,,-0.005554199,0.003540039,1.0308838,,,,,,,
1743794572.1622307,801.02563,809.4872,809.4872,821.5751,nan,nan,,,,,,,,,,
1743794572.1622593,,,,,,,,,,,,,nan,280346080.0,nan,
1743794572.1645861,,,,,,,,,,,,,,,,32.896156
1743794572.1661348,790.54944,804.65204,807.47253,816.337,nan,nan,,,,,,,,,,
1743794572.1700387,805.05493,815.5311,807.8755,817.9487,nan,nan,,,,,,,,,,
1743794572.1739426,815.12823,819.5604,803.8461,831.6484,nan,nan,,,,,,,,,,
1743794572.1778467,810.293,789.7436,800.6227,831.2454,nan,nan,,,,,,,,,,
1743794572.1778734,,,,,,,,,,,,,nan,280288060.0,nan,
1743794572.1779881,,,,,,,-0.008605957,-0.030334473,1.029541,,,,,,,
1743794572.1817505,763.95605,793.36993,799.81683,783.69965,nan,nan,,,,,,,,,,
1743794572.1856544,760.32965,819.9634,798.20514,772.8205,nan,nan,,,,,,,,,,
1743794572.1895585,817.1429,805.8608,794.57874,796.5934,nan,nan,,,,,,,,,,
1743794572.1919696,,,,,,,,,,1610915.8,1608498.1,,,,,
1743794572.1934624,830.0366,786.52014,791.3553,801.8315,nan,nan,,,,,,,,,,
1743794572.1934872,,,,,,,,,,,,,nan,280271940.0,nan,
1743794572.1973662,792.96704,799.81683,788.5348,792.96704,nan,nan,,,,,,,,,,
1743794572.1975987,,,,,,,-0.014038086,-0.044067383,1.0262451,,,,,,,
1743794572.2012701,791.3553,807.8755,790.14655,788.93774,nan,nan,,,,,,,,,,
1743794572.2051742,812.3077,792.96704,798.20514,814.7253,nan,nan,,,,,,,,,,
1743794572.2090781,805.05493,776.4469,792.1612,820.7692,nan,nan,,,,,,,,,,
1743794572.2091010,,,,,,,,,,,,,nan,280235680.0,nan,
1743794572.2129819,793.7729,799.41394,791.3553,790.9524,nan,nan,,,,,,,,,,
1743794572.2168860,779.2674,829.6337,805.4579,780.87915,nan,nan,,,,,,,,,,
1743794572.2172091,,,,,,,-0.018310547,-0.04309082,1.0172119,,,,,,,
1743794572.2207899,789.7436,824.3956,811.0989,801.8315,nan,nan,,,,,,,,,,
1743794572.2246938,813.5165,808.68134,803.0403,812.71063,nan,nan,,,,,,,,,,
1743794572.2247150,,,,,,,,,,,,,nan,280165570.0,nan,
1743794572.2270908,,,,,,,,,,1611721.6,1608498.1,,,,,
1743794572.2285979,790.9524,794.57874,796.99634,796.5934,nan,nan,,,,,,,,,,
1743794572.2305377,,,,,,,,,,,,,,,,32.91564
1743794572.2325017,777.25275,801.4286,795.38464,782.8938,nan,nan,,,,,,,,,,
1743794572.2364056,794.57874,817.1429,795.38464,781.28204,nan,nan,,,,,,,,,,
1743794572.2368197,,,,,,,-0.03112793,-0.026184082,1.0358887,,,,,,,
1743794572.2403097,811.9048,819.15753,799.81683,794.17584,nan,nan,,,,,,,,,,
1743794572.2403288,,,,,,,,,,,,,nan,280147840.0,nan,
1743794572.2442136,801.4286,807.0696,801.02563,799.011,nan,nan,,,,,,,,,,
1743794572.2481174,763.5531,794.57874,799.41394,780.87915,nan,nan,,,,,,,,,,
1743794572.2520213,780.4762,810.696,800.2198,764.7619,nan,nan,,,,,,,,,,
1743794572.2559254,795.78754,813.1135,805.4579,791.3553,nan,nan,,,,,,,,,,
1743794572.2559428,,,,,,,,,,,,,nan,280149440.0,nan,
1743794572.2564304,,,,,,,-0.034301758,-0.018859863,1.0157471,,,,,,,
1743794572.2598293,792.96704,804.2491,808.68134,806.26373,nan,nan,,,,,,,,,,
1743794572.2622120,,,,,,,,,,1610915.8,1609304.0,,,,,
1743794572.2637331,813.1135,827.619,799.011,782.49084,nan,nan,,,,,,,,,,
1743794572.2676373,819.9634,835.6777,806.6667,781.685,nan,nan,,,,,,,,,,
1743794572.2715411,817.5458,807.8755,820.3663,805.05493,nan,nan,,,,,,,,,,
1743794572.2715566,,,,,,,,,,,,,nan,280172830.0,nan,
1743794572.2754450,811.50183,805.05493,823.9927,805.05493,nan,nan,,,,,,,,,,
1743794572.2760408,,,,,,,-0.03692627,-0.002746582,1.0188599,,,,,,,
1743794572.2793491,768.7912,800.6227,827.619,786.9231,nan,nan,,,,,,,,,,
1743794572.2832530,728.49817,784.90845,821.5751,762.3443,nan,nan,,,,,,,,,,
1743794572.2871568,752.27106,796.1905,819.5604,759.5238,nan,nan,,,,,,,,,,
1743794572.2871704,,,,,,,,,,,,,nan,280191360.0,nan,
1743794572.2910609,764.35895,790.14655,815.12823,761.13556,nan,nan,,,,,,,,,,
1743794572.2949648,742.1978,783.69965,809.0842,765.16486,nan,nan,,,,,,,,,,
1743794572.2956514,,,,,,,-0.042053223,0.00592041,1.0022583,,,,,,,
1743794572.2964892,,,,,,,,,,,,,,,,32.896156
1743794572.2973332,,,,,,,,,,1610915.8,1609304.0,,,,,
1743794572.2988687,725.2747,787.326,829.6337,760.32965,nan,nan,,,,,,,,,,
1743794572.3027725,726.08057,780.4762,840.5128,744.61536,nan,nan,,,,,,,,,,
1743794572.3027844,,,,,,,,,,,,,nan,280172830.0,nan,
1743794572.3066766,756.7033,763.1502,834.4689,778.86444,nan,nan,,,,,,,,,,
1743794572.3105805,762.3443,760.7326,837.6923,802.6374,nan,nan,,,,,,,,,,
1743794572.3144844,719.6337,751.4652,846.55676,763.5531,nan,nan,,,,,,,,,,
1743794572.3152621,,,,,,,-0.04650879,-0.011108398,1.0114746,,,,,,,
1743794572.3183885,682.5641,738.97437,846.55676,724.4689,nan,nan,,,,,,,,,,
1743794572.3183982,,,,,,,,,,,,,nan,280122850.0,nan,
1743794572.3222923,711.978,759.92676,845.34796,739.7802,nan,nan,,,,,,,,,,
1743794572.3261962,732.1245,765.56775,838.49817,757.1062,nan,nan,,,,,,,,,,
1743794572.3301003,692.23444,743.4066,843.73627,737.76556,nan,nan,,,,,,,,,,
1743794572.3324544,,,,,,,,,,1611721.6,1608498.1,,,,,
1743794572.3340042,687.3993,756.30035,862.27106,737.3626,nan,nan,,,,,,,,,,
1743794572.3340123,,,,,,,,,,,,,nan,280175230.0,nan,
1743794572.3348725,,,,,,,-0.046936035,-0.0134887695,1.0159302,,,,,,,
1743794572.3379080,722.4542,762.3443,860.2564,736.55676,nan,nan,,,,,,,,,,
1743794572.3418119,736.55676,759.5238,838.49817,736.9597,nan,nan,,,,,,,,,,
1743794572.3457160,739.3773,767.1795,829.6337,769.19415,nan,nan,,,,,,,,,,
1743794572.3496199,727.6923,763.1502,846.1539,759.5238,nan,nan,,,,,,,,,,
1743794572.3496261,,,,,,,,,,,,,nan,280161540.0,nan,
1743794572.3535237,738.97437,763.1502,844.5421,739.3773,nan,nan,,,,,,,,,,
1743794572.3544831,,,,,,,-0.05480957,-0.010925293,1.0075684,,,,,,,
1743794572.3574278,759.12085,762.3443,830.0366,763.5531,nan,nan,,,,,,,,,,
1743794572.3613317,738.5714,774.0293,837.28937,763.95605,nan,nan,,,,,,,,,,
1743794572.3624411,,,,,,,,,,,,,,,,32.91564
1743794572.3652356,720.4396,776.04395,835.2747,746.63007,nan,nan,,,,,,,,,,
1743794572.3652399,,,,,,,,,,,,,nan,280137380.0,nan,
1743794572.3675756,,,,,,,,,,1611721.6,1609304.0,,,,,
1743794572.3691397,726.4835,767.5824,821.978,744.21246,nan,nan,,,,,,,,,,
1743794572.3730435,758.315,761.53845,813.1135,771.2088,nan,nan,,,,,,,,,,
1743794572.3740938,,,,,,,-0.059814453,-0.008056641,1.0024414,,,,,,,
1743794572.3769474,767.1795,759.92676,803.0403,771.2088,nan,nan,,,,,,,,,,
1743794572.3808515,751.06226,767.1795,806.26373,765.16486,nan,nan,,,,,,,,,,
1743794572.3808539,,,,,,,,,,,,,nan,280130900.0,nan,
1743794572.3847554,761.13556,772.8205,823.5897,807.0696,nan,nan,,,,,,,,,,
1743794572.3886592,793.36993,772.01465,819.5604,838.9011,nan,nan,,,,,,,,,,
1743794572.3925631,808.2784,772.01465,805.8608,848.5714,nan,nan,,,,,,,,,,
1743794572.3937042,,,,,,,-0.07080078,0.00024414062,1.0026855,,,,,,,
1743794572.3964672,788.5348,778.0586,815.12823,821.978,nan,nan,,,,,,,,,,
1743794572.3964677,,,,,,,,,,,,,nan,280366240.0,nan,
1743794572.4003711,794.9817,784.5055,815.5311,755.09155,nan,nan,,,,,,,,,,
1743794572.4026968,,,,,,,,,,1611721.6,1608498.1,,,,,
1743794572.4042749,821.5751,814.7253,805.8608,747.8388,nan,nan,,,,,,,,,,
1743794572.4081790,818.3516,800.6227,803.0403,797.3993,nan,nan,,,,,,,,,,
1743794572.4120817,,,,,,,,,,,,,nan,280375900.0,nan,
1743794572.4120829,801.4286,768.3883,805.4579,804.2491,nan,nan,,,,,,,,,,
1743794572.4133148,,,,,,,-0.07763672,-0.018798828,1.0071411,,,,,,,
1743794572.4159868,781.685,787.72894,807.8755,784.10254,nan,nan,,,,,,,,,,
1743794572.4198909,804.2491,821.1722,813.91943,781.685,nan,nan,,,,,,,,,,
1743794572.4237947,834.0659,818.7546,807.47253,813.91943,nan,nan,,,,,,,,,,
1743794572.4276955,,,,,,,,,,,,,nan,280462100.0,nan,
1743794572.4276986,836.8865,788.1319,802.6374,816.337,nan,nan,,,,,,,,,,
1743794572.4283926,,,,,,,,,,,,,,,,32.91564
1743794572.4316027,812.3077,794.9817,810.293,778.0586,nan,nan,,,,,,,,,,
1743794572.4329255,,,,,,,-0.08477783,-0.018798828,1.0153198,,,,,,,
1743794572.4355066,807.8755,809.89014,809.89014,777.25275,nan,nan,,,,,,,,,,
1743794572.4378183,,,,,,,,,,1611721.6,1609304.0,,,,,
1743794572.4394104,840.5128,809.89014,809.4872,809.0842,nan,nan,,,,,,,,,,
1743794572.4433093,,,,,,,,,,,,,nan,280594270.0,nan,
1743794572.4433143,843.3333,815.5311,811.50183,853.8095,nan,nan,,,,,,,,,,
1743794572.4472184,819.15753,805.4579,805.05493,832.8571,nan,nan,,,,,,,,,,
1743794572.4511223,807.8755,828.4249,806.6667,784.5055,nan,nan,,,,,,,,,,
1743794572.4525359,,,,,,,-0.093811035,0.002319336,0.9993286,,,,,,,
1743794572.4550261,840.9158,827.619,818.3516,796.5934,nan,nan,,,,,,,,,,
1743794572.4589233,,,,,,,,,,,,,nan,280646660.0,nan,
1743794572.4589303,851.79486,795.38464,813.5165,807.8755,nan,nan,,,,,,,,,,
1743794572.4628341,812.3077,813.5165,805.8608,792.96704,nan,nan,,,,,,,,,,
1743794572.4667380,799.81683,815.5311,800.2198,787.72894,nan,nan,,,,,,,,,,
1743794572.4706421,817.1429,804.65204,801.02563,817.5458,nan,nan,,,,,,,,,,
1743794572.4721465,,,,,,,-0.10675049,0.012756348,0.99938965,,,,,,,
1743794572.4729395,,,,,,,,,,1610915.8,1608498.1,,,,,
1743794572.4745371,,,,,,,,,,,,,nan,280727260.0,nan,
1743794572.4745460,838.0952,805.4579,806.26373,859.45056,nan,nan,,,,,,,,,,
1743794572.4784498,841.7216,818.3516,803.8461,864.2857,nan,nan,,,,,,,,,,
1743794572.4823539,834.87177,822.7839,788.1319,822.381,nan,nan,,,,,,,,,,
1743794572.4862578,829.6337,822.7839,783.2967,792.96704,nan,nan,,,,,,,,,,
1743794572.4901512,,,,,,,,,,,,,nan,280802200.0,nan,
1743794572.4901617,836.8865,821.978,807.0696,802.23444,nan,nan,,,,,,,,,,
1743794572.4917572,,,,,,,-0.10412598,-0.010192871,1.0001831,,,,,,,
1743794572.4940655,840.9158,826.0073,817.5458,811.0989,nan,nan,,,,,,,,,,
1743794572.4943442,,,,,,,,,,,,,,,,32.91564
1743794572.4979696,810.293,841.7216,813.91943,798.60803,nan,nan,,,,,,,,,,
1743794572.5018735,810.696,839.707,814.7253,799.41394,nan,nan,,,,,,,,,,
1743794572.5057650,,,,,,,,,,,,,nan,280869100.0,nan,
1743794572.5057774,845.7509,828.8278,809.4872,825.2015,nan,nan,,,,,,,,,,
1743794572.5080607,,,,,,,,,,1610915.8,1609304.0,,,,,
1743794572.5096815,844.5421,817.1429,805.05493,839.304,nan,nan,,,,,,,,,,
1743794572.5113676,,,,,,,-0.11364746,-0.026916504,1.0123901,,,,,,,
1743794572.5135853,813.1135,820.3663,806.26373,811.0989,nan,nan,,,,,,,,,,
1743794572.5174892,790.9524,826.4103,807.47253,795.38464,nan,nan,,,,,,,,,,
1743794572.5213788,,,,,,,,,,,,,nan,280967400.0,nan,
1743794572.5213933,797.3993,815.5311,808.68134,807.47253,nan,nan,,,,,,,,,,
1743794572.5252972,817.9487,814.7253,805.8608,817.1429,nan,nan,,,,,,,,,,
1743794572.5292010,805.05493,811.9048,798.20514,811.0989,nan,nan,,,,,,,,,,
1743794572.5309782,,,,,,,-0.12786865,-0.018737793,0.9914551,,,,,,,
1743794572.5331049,805.4579,816.7399,799.41394,786.1172,nan,nan,,,,,,,,,,
1743794572.5369928,,,,,,,,,,,,,nan,281005280.0,nan,
1743794572.5370090,826.4103,834.4689,799.81683,793.36993,nan,nan,,,,,,,,,,
1743794572.5409129,831.6484,838.9011,801.02563,829.2308,nan,nan,,,,,,,,,,
1743794572.5431819,,,,,,,,,,1610915.8,1608498.1,,,,,
1743794572.5448167,832.0513,852.6007,800.2198,832.4542,nan,nan,,,,,,,,,,
1743794572.5487208,818.3516,848.5714,801.4286,805.05493,nan,nan,,,,,,,,,,
1743794572.5505888,,,,,,,-0.14447021,0.0037841797,0.9725342,,,,,,,
1743794572.5526066,,,,,,,,,,,,,nan,281061700.0,nan,
1743794572.5526247,831.2454,840.5128,801.8315,785.7143,nan,nan,,,,,,,,,,
1743794572.5565286,864.2857,841.7216,801.4286,836.4835,nan,nan,,,,,,,,,,
1743794572.5602961,,,,,,,,,,,,,,,,32.896156
1743794572.5604327,859.0476,821.5751,804.2491,850.18317,nan,nan,,,,,,,,,,
1743794572.5643365,825.6044,816.337,812.3077,807.0696,nan,nan,,,,,,,,,,
1743794572.5682206,,,,,,,,,,,,,nan,281161600.0,nan,
1743794572.5682404,817.5458,838.0952,820.7692,788.5348,nan,nan,,,,,,,,,,
1743794572.5701995,,,,,,,-0.14959717,-0.019165039,0.9727783,,,,,,,
1743794572.5721445,837.6923,845.7509,820.3663,813.91943,nan,nan,,,,,,,,,,
1743794572.5760484,848.97437,838.49817,808.68134,841.31866,nan,nan,,,,,,,,,,
1743794572.5783031,,,,,,,,,,1611721.6,1608498.1,,,,,
1743794572.5799522,835.2747,836.08057,811.9048,826.0073,nan,nan,,,,,,,,,,
1743794572.5838344,,,,,,,,,,,,,nan,281151940.0,nan,
1743794572.5838561,824.7985,822.7839,820.3663,817.9487,nan,nan,,,,,,,,,,
1743794572.5877602,853.4066,837.6923,810.293,786.1172,nan,nan,,,,,,,,,,
1743794572.5898099,,,,,,,-0.15368652,-0.046081543,1.008606,,,,,,,
1743794572.5916641,865.89746,852.1978,811.9048,787.326,nan,nan,,,,,,,,,,
1743794572.5955679,839.304,848.5714,819.5604,798.60803,nan,nan,,,,,,,,,,
1743794572.5994482,,,,,,,,,,,,,nan,281287330.0,nan,
1743794572.5994720,821.5751,851.79486,818.7546,772.4176,nan,nan,,,,,,,,,,
1743794572.6033759,831.6484,843.73627,815.12823,788.5348,nan,nan,,,,,,,,,,
1743794572.6072798,852.1978,851.79486,816.337,823.1868,nan,nan,,,,,,,,,,
1743794572.6094205,,,,,,,-0.15570068,-0.017822266,1.0032959,,,,,,,
1743794572.6111839,833.663,842.1245,814.7253,844.5421,nan,nan,,,,,,,,,,
1743794572.6134243,,,,,,,,,,1611721.6,1609304.0,,,,,
1743794572.6150622,,,,,,,,,,,,,nan,281335680.0,nan,
1743794572.6150877,831.2454,840.5128,811.9048,817.1429,nan,nan,,,,,,,,,,
1743794572.6189916,856.63007,846.9597,820.7692,798.20514,nan,nan,,,,,,,,,,
1743794572.6228957,848.1685,838.9011,820.3663,838.0952,nan,nan,,,,,,,,,,
1743794572.6262476,,,,,,,,,,,,,,,,32.91564
1743794572.6267996,832.4542,843.3333,814.3223,859.0476,nan,nan,,,,,,,,,,
1743794572.6290312,,,,,,,-0.16137695,-0.015808105,0.9949341,,,,,,,
1743794572.6306760,,,,,,,,,,,,,nan,281396130.0,nan,
1743794572.6307034,835.6777,839.707,812.71063,839.707,nan,nan,,,,,,,,,,
1743794572.6346073,836.8865,835.2747,807.47253,850.58606,nan,nan,,,,,,,,,,
1743794572.6385114,850.989,868.315,819.5604,858.24176,nan,nan,,,,,,,,,,
1743794572.6424153,855.82416,863.47986,817.1429,833.2601,nan,nan,,,,,,,,,,
1743794572.6462901,,,,,,,,,,,,,nan,281372740.0,nan,
1743794572.6463192,844.5421,827.2161,809.0842,848.97437,nan,nan,,,,,,,,,,
1743794572.6485455,,,,,,,,,,1610915.8,1609304.0,,,,,
1743794572.6486416,,,,,,,-0.16345215,-0.033081055,0.9991455,,,,,,,
1743794572.6502233,846.55676,837.28937,819.5604,837.6923,nan,nan,,,,,,,,,,
1743794572.6541271,847.3626,858.24176,819.15753,821.1722,nan,nan,,,,,,,,,,
1743794572.6580310,849.7802,855.0183,811.0989,833.663,nan,nan,,,,,,,,,,
1743794572.6619039,,,,,,,,,,,,,nan,281584700.0,nan,
1743794572.6619351,844.5421,839.707,801.4286,809.0842,nan,nan,,,,,,,,,,
1743794572.6658390,846.55676,844.5421,801.02563,778.0586,nan,nan,,,,,,,,,,
1743794572.6682522,,,,,,,-0.16308594,-0.031677246,0.99798584,,,,,,,
1743794572.6697428,854.21246,862.27106,799.011,782.0879,nan,nan,,,,,,,,,,
1743794572.6736469,873.5531,877.98535,798.60803,813.5165,nan,nan,,,,,,,,,,
1743794572.6775177,,,,,,,,,,,,,nan,281658800.0,nan,
1743794572.6775508,874.7619,861.06226,816.7399,824.7985,nan,nan,,,,,,,,,,
1743794572.6814547,828.4249,843.3333,815.9341,788.93774,nan,nan,,,,,,,,,,
1743794572.6836667,,,,,,,,,,1611721.6,1609304.0,,,,,
1743794572.6853585,821.978,857.4359,813.5165,783.69965,nan,nan,,,,,,,,,,
1743794572.6878629,,,,,,,-0.16729736,-0.0031738281,0.99957275,,,,,,,
1743794572.6892626,850.58606,858.24176,813.5165,839.707,nan,nan,,,,,,,,,,
1743794572.6921992,,,,,,,,,,,,,,,,32.896156
1743794572.6931317,,,,,,,,,,,,,nan,281817570.0,nan,
1743794572.6931665,845.34796,830.0366,814.7253,866.30035,nan,nan,,,,,,,,,,
