timestamps,eeg_1,eeg_2,eeg_3,eeg_4,eeg_5,eeg_6,acc_1,acc_2,acc_3,drlref_1,drlref_2,note,ppg_1,ppg_2,ppg_3,thermistor
1743795105.6027017,171.64835,826.0073,823.5897,575.78754,nan,nan,,,,,,,,,,
1743795105.6066065,740.989,848.97437,824.3956,1053.2601,nan,nan,,,,,,,,,,
1743795105.6067026,,,,,,,,,,,,,nan,291910980.0,nan,
1743795105.6105115,1459.414,835.6777,823.1868,1120.1465,nan,nan,,,,,,,,,,
1743795105.6144166,993.6264,778.86444,807.0696,671.685,nan,nan,,,,,,,,,,
1743795105.6171079,,,,,,,-0.53375244,0.043945312,0.84552,,,,,,,
1743795105.6183217,177.6923,758.315,801.02563,511.3187,nan,nan,,,,,,,,,,
1743795105.6222265,488.75458,815.12823,794.17584,898.5348,nan,nan,,,,,,,,,,
1743795105.6223240,,,,,,,,,,,,,nan,291891650.0,nan,
1743795105.6251824,,,,,,,,,,1609304.0,1608498.1,,,,,
1743795105.6261315,1392.9304,850.58606,786.9231,1145.5311,nan,nan,,,,,,,,,,
1743795105.6300366,1236.5934,809.89014,795.78754,765.9707,nan,nan,,,,,,,,,,
1743795105.6339417,306.63004,787.326,803.44324,440.80585,nan,nan,,,,,,,,,,
1743795105.6367111,,,,,,,-0.5343628,0.04168701,0.84747314,,,,,,,
1743795105.6378465,319.5238,826.4103,806.26373,768.3883,nan,nan,,,,,,,,,,
1743795105.6379452,,,,,,,,,,,,,nan,291873920.0,nan,
1743795105.6417515,1203.956,853.4066,810.696,1123.773,nan,nan,,,,,,,,,,
1743795105.6456566,1405.0183,803.0403,803.44324,887.6557,nan,nan,,,,,,,,,,
1743795105.6495616,580.2198,768.7912,801.8315,499.6337,nan,nan,,,,,,,,,,
1743795105.6534665,174.06593,806.26373,807.47253,662.01465,nan,nan,,,,,,,,,,
1743795105.6535666,,,,,,,,,,,,,nan,291940000.0,nan,
1743795105.6563144,,,,,,,-0.5293579,0.04034424,0.8392334,,,,,,,
1743795105.6573715,925.9341,831.6484,810.293,1071.392,nan,nan,,,,,,,,,,
1743795105.6603107,,,,,,,,,,1609304.0,1608498.1,,,,,
1743795105.6612766,1466.6666,798.60803,799.81683,1002.0879,nan,nan,,,,,,,,,,
1743795105.6617053,,,,,,,,,,,,,,,,35.289818
1743795105.6651816,821.1722,778.0586,792.96704,597.5458,nan,nan,,,,,,,,,,
1743795105.6690865,145.86081,790.14655,803.8461,585.4579,nan,nan,,,,,,,,,,
1743795105.6691880,,,,,,,,,,,,,nan,291901300.0,nan,
1743795105.6729915,664.83514,827.2161,819.15753,1002.8938,nan,nan,,,,,,,,,,
1743795105.6759176,,,,,,,-0.5303345,0.03753662,0.84198,,,,,,,
1743795105.6768966,1473.9194,827.619,814.3223,1092.7472,nan,nan,,,,,,,,,,
1743795105.6808016,1063.3334,783.69965,799.41394,665.2381,nan,nan,,,,,,,,,,
1743795105.6847064,201.06227,775.2381,792.5641,464.57877,nan,nan,,,,,,,,,,
1743795105.6848094,,,,,,,,,,,,,nan,291886000.0,nan,
1743795105.6886115,454.5055,814.3223,802.6374,850.18317,nan,nan,,,,,,,,,,
1743795105.6925166,1314.359,830.0366,811.9048,1142.7106,nan,nan,,,,,,,,,,
1743795105.6954391,,,,,,,,,,1610109.9,1608498.1,,,,,
1743795105.6955206,,,,,,,-0.5317383,0.03894043,0.8449707,,,,,,,
1743795105.6964216,1253.9194,803.8461,799.81683,821.1722,nan,nan,,,,,,,,,,
1743795105.7003264,368.27838,777.25275,792.96704,446.04395,nan,nan,,,,,,,,,,
1743795105.7004306,,,,,,,,,,,,,nan,291857000.0,nan,
1743795105.7042315,250.21979,797.3993,803.0403,725.2747,nan,nan,,,,,,,,,,
1743795105.7081366,1115.7142,828.8278,822.381,1168.9011,nan,nan,,,,,,,,,,
1743795105.7120416,1452.967,811.0989,825.6044,948.0952,nan,nan,,,,,,,,,,
1743795105.7151239,,,,,,,-0.5342407,0.04144287,0.84588623,,,,,,,
1743795105.7159467,642.27106,783.2967,813.1135,485.93405,nan,nan,,,,,,,,,,
1743795105.7160521,,,,,,,,,,,,,nan,291826370.0,nan,
1743795105.7198515,162.38095,800.6227,808.68134,588.2784,nan,nan,,,,,,,,,,
1743795105.7237566,855.82416,826.4103,805.05493,1047.619,nan,nan,,,,,,,,,,
1743795105.7276616,1469.8901,817.5458,802.23444,1048.8279,nan,nan,,,,,,,,,,
1743795105.7277484,,,,,,,,,,,,,,,,35.289818
1743795105.7305675,,,,,,,,,,1609304.0,1608498.1,,,,,
1743795105.7315667,875.16486,787.326,785.31134,597.5458,nan,nan,,,,,,,,,,
1743795105.7316735,,,,,,,,,,,,,nan,291822340.0,nan,
1743795105.7347271,,,,,,,-0.53552246,0.045654297,0.85009766,,,,,,,
1743795105.7354715,148.68132,771.6117,790.9524,521.39197,nan,nan,,,,,,,,,,
1743795105.7393765,615.6777,788.1319,812.3077,967.03296,nan,nan,,,,,,,,,,
1743795105.7432816,1427.9854,827.2161,812.3077,1121.3553,nan,nan,,,,,,,,,,
1743795105.7471867,1164.4689,828.022,809.4872,721.6484,nan,nan,,,,,,,,,,
1743795105.7472947,,,,,,,,,,,,,nan,291817500.0,nan,
1743795105.7510915,267.14285,811.0989,807.0696,467.39926,nan,nan,,,,,,,,,,
1743795105.7543304,,,,,,,-0.53460693,0.051635742,0.8436279,,,,,,,
1743795105.7549965,398.49817,817.9487,811.9048,815.9341,nan,nan,,,,,,,,,,
1743795105.7589016,1349.011,846.9597,815.9341,1141.0989,nan,nan,,,,,,,,,,
1743795105.7628067,1417.5092,804.2491,805.05493,838.0952,nan,nan,,,,,,,,,,
1743795105.7629161,,,,,,,,,,,,,nan,291846530.0,nan,
1743795105.7656956,,,,,,,,,,1609304.0,1609304.0,,,,,
1743795105.7667115,458.13187,747.8388,794.57874,456.92307,nan,nan,,,,,,,,,,
1743795105.7706165,222.82051,793.7729,809.89014,693.0403,nan,nan,,,,,,,,,,
1743795105.7739336,,,,,,,-0.5355835,0.05407715,0.84503174,,,,,,,
1743795105.7745216,1071.7949,843.3333,821.5751,1116.5201,nan,nan,,,,,,,,,,
1743795105.7784266,1472.7106,809.89014,804.65204,977.50916,nan,nan,,,,,,,,,,
1743795105.7785375,,,,,,,,,,,,,nan,291749020.0,nan,
1743795105.7823315,733.3333,777.6557,798.20514,548.7912,nan,nan,,,,,,,,,,
1743795105.7862365,145.86081,793.7729,808.68134,593.1135,nan,nan,,,,,,,,,,
1743795105.7901416,776.8498,834.87177,823.1868,1039.1575,nan,nan,,,,,,,,,,
1743795105.7935369,,,,,,,-0.5317383,0.046813965,0.8428345,,,,,,,
1743795105.7937915,,,,,,,,,,,,,,,,35.289818
1743795105.7940466,1483.1868,835.6777,819.5604,1077.033,nan,nan,,,,,,,,,,
1743795105.7941589,,,,,,,,,,,,,nan,291804600.0,nan,
1743795105.7979515,976.7033,794.57874,809.4872,639.85345,nan,nan,,,,,,,,,,
1743795105.8008239,,,,,,,,,,1609304.0,1609304.0,,,,,
1743795105.8018565,165.6044,778.0586,808.2784,506.0806,nan,nan,,,,,,,,,,
1743795105.8057616,543.5531,817.1429,818.3516,935.2015,nan,nan,,,,,,,,,,
1743795105.8096666,1419.1208,832.4542,813.1135,1182.6007,nan,nan,,,,,,,,,,
1743795105.8097801,,,,,,,,,,,,,nan,291691800.0,nan,
1743795105.8131402,,,,,,,-0.5288086,0.04852295,0.8400879,,,,,,,
1743795105.8135715,1211.6117,790.54944,808.68134,775.2381,nan,nan,,,,,,,,,,
1743795105.8174765,319.5238,772.01465,803.44324,446.4469,nan,nan,,,,,,,,,,
1743795105.8213816,355.3846,819.5604,797.8022,783.69965,nan,nan,,,,,,,,,,
1743795105.8252866,1226.9231,830.0366,792.5641,1161.6483,nan,nan,,,,,,,,,,
1743795105.8254015,,,,,,,,,,,,,nan,291608000.0,nan,
1743795105.8291914,1350.2197,788.5348,794.9817,885.2381,nan,nan,,,,,,,,,,
1743795105.8327432,,,,,,,-0.5266113,0.049682617,0.8399658,,,,,,,
1743795105.8330965,516.9597,776.8498,805.8608,467.39926,nan,nan,,,,,,,,,,
1743795105.8359523,,,,,,,,,,1609304.0,1608498.1,,,,,
1743795105.8370016,211.53847,805.4579,812.3077,684.17584,nan,nan,,,,,,,,,,
1743795105.8409066,1006.9231,835.2747,816.7399,1123.37,nan,nan,,,,,,,,,,
1743795105.8410230,,,,,,,,,,,,,nan,291480670.0,nan,
1743795105.8448117,1498.4982,822.381,812.3077,995.2381,nan,nan,,,,,,,,,,
1743795105.8487165,776.4469,778.86444,814.3223,547.98535,nan,nan,,,,,,,,,,
1743795105.8523464,,,,,,,-0.5305176,0.047058105,0.84558105,,,,,,,
1743795105.8526216,141.8315,801.4286,823.9927,564.10254,nan,nan,,,,,,,,,,
1743795105.8565266,720.4396,840.9158,832.4542,1023.0403,nan,nan,,,,,,,,,,
1743795105.8566444,,,,,,,,,,,,,nan,291338020.0,nan,
1743795105.8598349,,,,,,,,,,,,,,,,35.289818
1743795105.8604317,1473.1135,834.0659,830.4396,1125.7876,nan,nan,,,,,,,,,,
1743795105.8643365,994.0293,785.7143,804.65204,659.59705,nan,nan,,,,,,,,,,
1743795105.8682415,173.26007,778.0586,781.685,470.6227,nan,nan,,,,,,,,,,
1743795105.8710806,,,,,,,,,,1610109.9,1609304.0,,,,,
1743795105.8719497,,,,,,,-0.5302124,0.041809082,0.8487549,,,,,,,
1743795105.8721466,488.75458,816.7399,799.011,898.5348,nan,nan,,,,,,,,,,
1743795105.8722656,,,,,,,,,,,,,nan,291215520.0,nan,
1743795105.8760517,1340.5494,821.1722,818.3516,1158.4249,nan,nan,,,,,,,,,,
1743795105.8799565,1250.6959,810.293,818.3516,787.72894,nan,nan,,,,,,,,,,
1743795105.8838615,356.1905,788.1319,801.02563,456.92307,nan,nan,,,,,,,,,,
1743795105.8877666,276.00732,812.3077,806.26373,780.87915,nan,nan,,,,,,,,,,
1743795105.8878870,,,,,,,,,,,,,nan,291163970.0,nan,
1743795105.8915529,,,,,,,-0.53186035,0.03881836,0.84558105,,,,,,,
1743795105.8916717,1171.3187,838.49817,821.5751,1155.6044,nan,nan,,,,,,,,,,
1743795105.8955765,1417.1062,788.5348,806.6667,931.5751,nan,nan,,,,,,,,,,
1743795105.8994815,561.685,760.32965,797.3993,514.1392,nan,nan,,,,,,,,,,
1743795105.9033866,133.36996,808.68134,813.1135,608.4249,nan,nan,,,,,,,,,,
1743795105.9035084,,,,,,,,,,,,,nan,291079330.0,nan,
1743795105.9062090,,,,,,,,,,1609304.0,1608498.1,,,,,
1743795105.9072917,862.27106,830.84247,823.9927,1060.1099,nan,nan,,,,,,,,,,
1743795105.9111562,,,,,,,-0.53570557,0.04284668,0.8475342,,,,,,,
1743795105.9111965,1420.3297,807.47253,816.7399,1023.0403,nan,nan,,,,,,,,,,
1743795105.9151015,814.3223,801.4286,800.2198,569.34064,nan,nan,,,,,,,,,,
1743795105.9190066,130.54945,799.81683,796.5934,547.5824,nan,nan,,,,,,,,,,
1743795105.9191298,,,,,,,,,,,,,nan,290949600.0,nan,
1743795105.9229116,618.0952,816.7399,814.7253,980.7326,nan,nan,,,,,,,,,,
1743795105.9258780,,,,,,,,,,,,,,,,35.289818
1743795105.9268165,1445.3114,829.2308,820.3663,1114.5055,nan,nan,,,,,,,,,,
1743795105.9307215,1085.0916,784.10254,804.65204,692.6374,nan,nan,,,,,,,,,,
1743795105.9307594,,,,,,,-0.5326538,0.040405273,0.8442383,,,,,,,
1743795105.9346266,211.94139,776.04395,785.31134,466.1905,nan,nan,,,,,,,,,,
1743795105.9347510,,,,,,,,,,,,,nan,290950400.0,nan,
1743795105.9385316,427.50916,830.84247,800.6227,867.9121,nan,nan,,,,,,,,,,
1743795105.9413371,,,,,,,,,,1610109.9,1608498.1,,,,,
1743795105.9424365,1315.9707,836.08057,817.1429,1162.8572,nan,nan,,,,,,,,,,
1743795105.9463415,1284.1392,792.5641,794.57874,805.4579,nan,nan,,,,,,,,,,
1743795105.9502466,385.20148,782.0879,797.3993,460.54944,nan,nan,,,,,,,,,,
1743795105.9503624,,,,,,,-0.5315552,0.04510498,0.8425293,,,,,,,
1743795105.9503725,,,,,,,,,,,,,nan,290835170.0,nan,
1743795105.9541516,235.71428,799.81683,813.1135,731.31866,nan,nan,,,,,,,,,,
1743795105.9580567,1073.8096,814.7253,801.02563,1105.641,nan,nan,,,,,,,,,,
1743795105.9619615,1380.0366,804.65204,788.93774,935.6044,nan,nan,,,,,,,,,,
1743795105.9658666,606.0073,781.28204,791.75824,520.989,nan,nan,,,,,,,,,,
1743795105.9659939,,,,,,,,,,,,,nan,290848060.0,nan,
1743795105.9697716,136.99634,797.3993,801.4286,599.9634,nan,nan,,,,,,,,,,
1743795105.9699657,,,,,,,-0.53118896,0.04638672,0.84906006,,,,,,,
1743795105.9736767,825.6044,826.8132,815.12823,1052.0513,nan,nan,,,,,,,,,,
1743795105.9764655,,,,,,,,,,1609304.0,1608498.1,,,,,
1743795105.9775815,1473.5165,848.97437,827.619,1086.7032,nan,nan,,,,,,,,,,
1743795105.9814866,915.4579,822.381,812.3077,641.06226,nan,nan,,,,,,,,,,
1743795105.9816153,,,,,,,,,,,,,nan,290843230.0,nan,
1743795105.9853916,130.14651,810.696,811.50183,517.3626,nan,nan,,,,,,,,,,
1743795105.9892967,552.01465,829.6337,821.1722,949.707,nan,nan,,,,,,,,,,
1743795105.9895689,,,,,,,-0.5324707,0.043945312,0.8513794,,,,,,,
1743795105.9919212,,,,,,,,,,,,,,,,35.289818
1743795105.9932015,1466.6666,838.49817,815.12823,1121.7583,nan,nan,,,,,,,,,,
1743795105.9971066,1210.0,792.5641,803.44324,701.0989,nan,nan,,,,,,,,,,
1743795105.9972365,,,,,,,,,,,,,nan,290745730.0,nan,
1743795106.0010116,266.73993,769.19415,784.5055,446.4469,nan,nan,,,,,,,,,,
1743795106.0049167,359.4139,818.7546,805.8608,817.1429,nan,nan,,,,,,,,,,
1743795106.0088215,1285.751,844.5421,819.5604,1161.6483,nan,nan,,,,,,,,,,
1743795106.0091722,,,,,,,-0.53149414,0.046020508,0.85198975,,,,,,,
1743795106.0115938,,,,,,,,,,1609304.0,1609304.0,,,,,
1743795106.0127265,1369.5604,812.71063,804.65204,863.47986,nan,nan,,,,,,,,,,
1743795106.0128579,,,,,,,,,,,,,nan,290798080.0,nan,
1743795106.0166316,463.7729,790.54944,818.3516,469.4139,nan,nan,,,,,,,,,,
1743795106.0205367,205.09157,819.15753,823.9927,683.7729,nan,nan,,,,,,,,,,
1743795106.0244415,1050.8425,834.0659,817.1429,1116.1172,nan,nan,,,,,,,,,,
1743795106.0283465,1497.2894,807.8755,811.9048,997.6557,nan,nan,,,,,,,,,,
1743795106.0284793,,,,,,,,,,,,,nan,290751360.0,nan,
1743795106.0287755,,,,,,,-0.53100586,0.041748047,0.8479614,,,,,,,
1743795106.0322516,724.87177,775.64105,799.81683,541.13556,nan,nan,,,,,,,,,,
1743795106.0361567,122.893776,786.9231,800.6227,579.41394,nan,nan,,,,,,,,,,
1743795106.0400615,757.1062,824.3956,811.9048,1035.1282,nan,nan,,,,,,,,,,
1743795106.0439665,1485.6044,812.3077,805.4579,1111.6849,nan,nan,,,,,,,,,,
1743795106.0441008,,,,,,,,,,,,,nan,290659500.0,nan,
1743795106.0467222,,,,,,,,,,1609304.0,1609304.0,,,,,
1743795106.0478716,1013.7729,772.01465,788.1319,669.2674,nan,nan,,,,,,,,,,
1743795106.0483787,,,,,,,-0.5319214,0.04711914,0.8444824,,,,,,,
1743795106.0517766,201.86813,789.34064,790.54944,500.43958,nan,nan,,,,,,,,,,
1743795106.0556815,544.35895,848.97437,817.1429,929.5604,nan,nan,,,,,,,,,,
1743795106.0579643,,,,,,,,,,,,,,,,35.289818
1743795106.0595865,1415.4945,848.97437,828.8278,1140.6959,nan,nan,,,,,,,,,,
1743795106.0597219,,,,,,,,,,,,,nan,290773920.0,nan,
1743795106.0634916,1223.6996,801.8315,821.1722,754.68866,nan,nan,,,,,,,,,,
1743795106.0673966,339.2674,778.46155,821.978,479.8901,nan,nan,,,,,,,,,,
1743795106.0679817,,,,,,,-0.52893066,0.048706055,0.8413086,,,,,,,
1743795106.0713015,357.8022,806.6667,821.978,799.011,nan,nan,,,,,,,,,,
1743795106.0752065,1206.3737,835.2747,816.337,1141.9048,nan,nan,,,,,,,,,,
1743795106.0753434,,,,,,,,,,,,,nan,290686080.0,nan,
1743795106.0791116,1367.5458,831.6484,806.6667,913.0403,nan,nan,,,,,,,,,,
1743795106.0818505,,,,,,,,,,1609304.0,1608498.1,,,,,
1743795106.0830166,533.0769,781.685,793.36993,527.8388,nan,nan,,,,,,,,,,
1743795106.0869217,188.97437,801.8315,808.68134,679.34064,nan,nan,,,,,,,,,,
1743795106.0875850,,,,,,,-0.53479004,0.04711914,0.842041,,,,,,,
1743795106.0908265,980.32965,842.52747,823.1868,1095.5677,nan,nan,,,,,,,,,,
1743795106.0909648,,,,,,,,,,,,,nan,290679650.0,nan,
1743795106.0947316,1465.8608,811.0989,805.8608,1031.0989,nan,nan,,,,,,,,,,
1743795106.0986366,772.4176,743.00366,804.65204,588.2784,nan,nan,,,,,,,,,,
1743795106.1025417,155.1282,765.16486,813.1135,589.4872,nan,nan,,,,,,,,,,
1743795106.1064465,719.2308,852.6007,812.3077,1046.0073,nan,nan,,,,,,,,,,
1743795106.1065862,,,,,,,,,,,,,nan,290671580.0,nan,
1743795106.1071882,,,,,,,-0.53082275,0.04876709,0.84399414,,,,,,,
1743795106.1103516,1491.6483,860.2564,816.7399,1110.4762,nan,nan,,,,,,,,,,
1743795106.1142566,1110.8792,807.0696,811.9048,664.43225,nan,nan,,,,,,,,,,
1743795106.1169786,,,,,,,,,,1610109.9,1609304.0,,,,,
1743795106.1181617,233.69963,776.8498,799.81683,487.54578,nan,nan,,,,,,,,,,
1743795106.1220665,473.04028,820.7692,809.89014,889.2674,nan,nan,,,,,,,,,,
1743795106.1222074,,,,,,,,,,,,,nan,290673180.0,nan,
1743795106.1240075,,,,,,,,,,,,,,,,35.289818
1743795106.1259716,1427.1794,859.0476,832.4542,1149.9634,nan,nan,,,,,,,,,,
1743795106.1267915,,,,,,,-0.53015137,0.046875,0.84490967,,,,,,,
1743795106.1298766,1334.5055,799.011,818.7546,807.0696,nan,nan,,,,,,,,,,
1743795106.1337817,365.4579,774.0293,794.57874,464.9817,nan,nan,,,,,,,,,,
1743795106.1376865,310.2564,835.6777,807.8755,757.9121,nan,nan,,,,,,,,,,
1743795106.1378288,,,,,,,,,,,,,nan,290661920.0,nan,
1743795106.1415915,1193.8828,849.3773,826.0073,1176.5568,nan,nan,,,,,,,,,,
1743795106.1454966,1425.9707,798.20514,804.65204,957.76556,nan,nan,,,,,,,,,,
1743795106.1463947,,,,,,,-0.53082275,0.04437256,0.8473511,,,,,,,
1743795106.1494017,591.9048,773.6264,787.72894,523.00366,nan,nan,,,,,,,,,,
1743795106.1521070,,,,,,,,,,1609304.0,1609304.0,,,,,
1743795106.1533065,158.35165,801.4286,806.26373,665.64105,nan,nan,,,,,,,,,,
1743795106.1534503,,,,,,,,,,,,,nan,290570050.0,nan,
1743795106.1572115,894.10254,824.7985,821.5751,1058.9011,nan,nan,,,,,,,,,,
1743795106.1611166,1481.1721,803.0403,813.91943,1006.9231,nan,nan,,,,,,,,,,
1743795106.1650217,857.4359,771.6117,800.2198,575.38464,nan,nan,,,,,,,,,,
1743795106.1659980,,,,,,,-0.52893066,0.046081543,0.8529053,,,,,,,
1743795106.1689265,197.4359,790.9524,815.12823,547.5824,nan,nan,,,,,,,,,,
1743795106.1690717,,,,,,,,,,,,,nan,290511200.0,nan,
1743795106.1728315,647.1062,823.1868,807.8755,998.86444,nan,nan,,,,,,,,,,
1743795106.1767366,1401.7949,832.0513,805.4579,1107.2528,nan,nan,,,,,,,,,,
1743795106.1806417,1096.3737,801.8315,811.9048,660.0,nan,nan,,,,,,,,,,
1743795106.1845465,227.65567,783.69965,802.6374,431.9414,nan,nan,,,,,,,,,,
1743795106.1846929,,,,,,,,,,,,,nan,290420160.0,nan,
1743795106.1856010,,,,,,,-0.52838135,0.041259766,0.848938,,,,,,,
1743795106.1872354,,,,,,,,,,1609304.0,1609304.0,,,,,
1743795106.1884515,408.57144,798.20514,811.50183,842.52747,nan,nan,,,,,,,,,,
1743795106.1900506,,,,,,,,,,,,,,,,35.289818
1743795106.1923566,1319.597,813.91943,809.4872,1148.3517,nan,nan,,,,,,,,,,
1743795106.1962616,1269.6337,814.7253,794.57874,827.619,nan,nan,,,,,,,,,,
1743795106.2001665,350.9524,796.1905,800.2198,469.011,nan,nan,,,,,,,,,,
1743795106.2003143,,,,,,,,,,,,,nan,290396770.0,nan,
1743795106.2040715,196.22711,815.12823,816.7399,711.5751,nan,nan,,,,,,,,,,
1743795106.2052042,,,,,,,-0.5288696,0.04272461,0.8484497,,,,,,,
1743795106.2079766,1077.4359,838.49817,824.7985,1109.2675,nan,nan,,,,,,,,,,
1743795106.2118816,1465.8608,815.9341,821.5751,947.6923,nan,nan,,,,,,,,,,
1743795106.2157867,665.2381,776.04395,808.68134,535.4945,nan,nan,,,,,,,,,,
1743795106.2159357,,,,,,,,,,,,,nan,290368580.0,nan,
1743795106.2196915,164.79854,798.60803,809.0842,624.1392,nan,nan,,,,,,,,,,
1743795106.2223637,,,,,,,,,,1609304.0,1609304.0,,,,,
1743795106.2235966,859.45056,825.6044,813.5165,1071.392,nan,nan,,,,,,,,,,
1743795106.2248075,,,,,,,-0.53479004,0.04449463,0.8440552,,,,,,,
1743795106.2275016,1469.0842,814.3223,815.5311,1062.1245,nan,nan,,,,,,,,,,
1743795106.2314067,890.07324,764.35895,786.1172,620.9158,nan,nan,,,,,,,,,,
1743795106.2315571,,,,,,,,,,,,,nan,290353250.0,nan,
1743795106.2353115,152.3077,774.0293,787.72894,531.8681,nan,nan,,,,,,,,,,
1743795106.2392166,579.81683,836.4835,821.5751,921.0989,nan,nan,,,,,,,,,,
1743795106.2431216,1413.0769,853.8095,826.0073,1118.5348,nan,nan,,,,,,,,,,
1743795106.2444108,,,,,,,-0.53253174,0.04626465,0.8461914,,,,,,,
1743795106.2470267,1167.2894,817.9487,807.8755,755.09155,nan,nan,,,,,,,,,,
1743795106.2471783,,,,,,,,,,,,,nan,290288000.0,nan,
1743795106.2509315,258.27838,791.75824,803.8461,458.5348,nan,nan,,,,,,,,,,
1743795106.2548366,342.49084,813.91943,824.3956,790.54944,nan,nan,,,,,,,,,,
1743795106.2560940,,,,,,,,,,,,,,,,35.289818
1743795106.2574918,,,,,,,,,,1609304.0,1608498.1,,,,,
1743795106.2587416,1279.7069,840.5128,836.4835,1133.0403,nan,nan,,,,,,,,,,
1743795106.2626467,1356.2638,811.0989,815.12823,873.95605,nan,nan,,,,,,,,,,
1743795106.2627997,,,,,,,,,,,,,nan,290332320.0,nan,
1743795106.2640140,,,,,,,-0.5332031,0.046203613,0.8405762,,,,,,,
1743795106.2665515,489.96338,780.87915,798.60803,486.73993,nan,nan,,,,,,,,,,
1743795106.2704566,220.40292,790.14655,794.9817,670.87915,nan,nan,,,,,,,,,,
1743795106.2743616,979.92676,823.1868,789.34064,1115.3114,nan,nan,,,,,,,,,,
1743795106.2782667,1462.6373,813.5165,792.5641,1031.0989,nan,nan,,,,,,,,,,
1743795106.2784212,,,,,,,,,,,,,nan,290417730.0,nan,
1743795106.2821715,741.39197,780.07324,786.9231,561.685,nan,nan,,,,,,,,,,
1743795106.2836173,,,,,,,-0.53045654,0.0446167,0.84002686,,,,,,,
1743795106.2860765,103.553116,783.2967,796.99634,553.6264,nan,nan,,,,,,,,,,
1743795106.2899816,730.9158,841.7216,820.3663,996.8498,nan,nan,,,,,,,,,,
1743795106.2926202,,,,,,,,,,1610109.9,1609304.0,,,,,
1743795106.2938867,1490.0366,850.18317,813.5165,1061.7216,nan,nan,,,,,,,,,,
1743795106.2940426,,,,,,,,,,,,,nan,290382270.0,nan,
1743795106.2977915,1007.72894,801.4286,792.96704,645.4945,nan,nan,,,,,,,,,,
1743795106.3016965,184.54213,776.4469,790.14655,508.9011,nan,nan,,,,,,,,,,
1743795106.3032205,,,,,,,-0.5354004,0.0446167,0.8373413,,,,,,,
1743795106.3056016,494.79852,807.47253,798.60803,905.78754,nan,nan,,,,,,,,,,
1743795106.3095067,1380.0366,850.58606,820.7692,1136.6666,nan,nan,,,,,,,,,,
1743795106.3096638,,,,,,,,,,,,,nan,290349220.0,nan,
1743795106.3134115,1244.652,824.7985,821.1722,779.67035,nan,nan,,,,,,,,,,
1743795106.3173165,328.7912,770.0,805.05493,478.27838,nan,nan,,,,,,,,,,
1743795106.3212216,317.10623,793.7729,808.2784,795.38464,nan,nan,,,,,,,,,,
1743795106.3221371,,,,,,,,,,,,,,,,35.289818
1743795106.3228235,,,,,,,-0.5352173,0.04559326,0.83935547,,,,,,,
1743795106.3251266,1199.1208,855.42126,798.20514,1145.1282,nan,nan,,,,,,,,,,
1743795106.3252852,,,,,,,,,,,,,nan,290386300.0,nan,
1743795106.3277485,,,,,,,,,,1609304.0,1608498.1,,,,,
1743795106.3290315,1356.2638,821.978,779.2674,892.0879,nan,nan,,,,,,,,,,
1743795106.3329365,492.78387,773.22345,804.65204,488.35165,nan,nan,,,,,,,,,,
1743795106.3368416,145.45787,802.23444,828.8278,662.01465,nan,nan,,,,,,,,,,
1743795106.3407466,923.1135,831.2454,821.1722,1086.3004,nan,nan,,,,,,,,,,
1743795106.3409066,,,,,,,,,,,,,nan,290365340.0,nan,
1743795106.3424268,,,,,,,-0.5355835,0.04333496,0.84246826,,,,,,,
1743795106.3446517,1445.7142,808.2784,807.47253,1008.1319,nan,nan,,,,,,,,,,
1743795106.3485565,803.8461,772.01465,802.6374,576.99634,nan,nan,,,,,,,,,,
1743795106.3524616,150.69597,775.64105,792.5641,552.8205,nan,nan,,,,,,,,,,
1743795106.3563666,695.8608,792.5641,792.96704,1019.41394,nan,nan,,,,,,,,,,
1743795106.3565280,,,,,,,,,,,,,nan,290350050.0,nan,
1743795106.3602717,1455.7876,807.0696,809.4872,1124.5787,nan,nan,,,,,,,,,,
1743795106.3620300,,,,,,,-0.534729,0.040771484,0.84313965,,,,,,,
1743795106.3628769,,,,,,,,,,1609304.0,1609304.0,,,,,
1743795106.3641765,1088.7179,782.8938,809.89014,675.31134,nan,nan,,,,,,,,,,
1743795106.3680816,213.15018,774.83514,801.4286,487.14285,nan,nan,,,,,,,,,,
1743795106.3719866,398.49817,824.3956,793.7729,872.74725,nan,nan,,,,,,,,,,
1743795106.3721492,,,,,,,,,,,,,nan,290286370.0,nan,
1743795106.3758917,1313.1501,836.4835,799.011,1118.5348,nan,nan,,,,,,,,,,
1743795106.3797965,1234.9817,792.96704,808.68134,765.9707,nan,nan,,,,,,,,,,
1743795106.3816333,,,,,,,-0.5305786,0.034362793,0.84368896,,,,,,,
1743795106.3837016,335.64102,785.31134,807.47253,471.02563,nan,nan,,,,,,,,,,
1743795106.3876066,264.32236,813.5165,810.696,750.2564,nan,nan,,,,,,,,,,
1743795106.3877707,,,,,,,,,,,,,nan,290323460.0,nan,
1743795106.3881803,,,,,,,,,,,,,,,,35.289818
1743795106.3915117,1129.8169,818.3516,817.1429,1102.4176,nan,nan,,,,,,,,,,
1743795106.3954165,1384.8718,804.2491,810.696,924.3223,nan,nan,,,,,,,,,,
1743795106.3980052,,,,,,,,,,1610109.9,1608498.1,,,,,
1743795106.3993216,579.011,774.83514,786.1172,535.09155,nan,nan,,,,,,,,,,
1743795106.4012365,,,,,,,-0.5289917,0.030700684,0.8475342,,,,,,,
