timestamps,eeg_1,eeg_2,eeg_3,eeg_4,eeg_5,eeg_6,acc_1,acc_2,acc_3,drlref_1,drlref_2,note,thermistor,ppg_1,ppg_2,ppg_3
1743805650.3302026,838.49817,811.50183,819.5604,851.39197,nan,nan,,,,,,,,,,
1743805650.3341079,829.2308,776.04395,809.89014,878.7912,nan,nan,,,,,,,,,,
1743805650.3380132,804.65204,741.79486,790.9524,829.6337,nan,nan,,,,,,,,,,
1743805650.3389452,,,,,,,,,,,,,,nan,296000740.0,nan
1743805650.3418446,,,,,,,-0.25982666,0.099487305,0.9577637,,,,,,,
1743805650.3419182,808.2784,763.1502,795.78754,809.4872,nan,nan,,,,,,,,,,
1743805650.3447366,,,,,,,,,,1610915.8,1608498.1,,,,,
1743805650.3458235,830.0366,800.2198,821.978,836.8865,nan,nan,,,,,,,,,,
1743805650.3469028,,,,,,,,,,,,,30.336033,,,
1743805650.3497288,842.1245,787.72894,816.7399,844.1392,nan,nan,,,,,,,,,,
1743805650.3536339,821.5751,748.24176,789.34064,836.8865,nan,nan,,,,,,,,,,
1743805650.3545647,,,,,,,,,,,,,,nan,296004770.0,nan
1743805650.3575392,785.31134,757.9121,786.52014,799.011,nan,nan,,,,,,,,,,
1743805650.3614445,815.5311,802.6374,808.68134,813.91943,nan,nan,,,,,,,,,,
1743805650.3614526,,,,,,,-0.3081665,0.09283447,0.9492798,,,,,,,
1743805650.3653498,853.00366,803.0403,818.3516,850.58606,nan,nan,,,,,,,,,,
1743805650.3692548,817.5458,765.9707,794.57874,811.0989,nan,nan,,,,,,,,,,
1743805650.3701842,,,,,,,,,,,,,,nan,296007170.0,nan
1743805650.3731601,784.10254,776.4469,791.75824,790.9524,nan,nan,,,,,,,,,,
1743805650.3770654,805.8608,813.1135,814.7253,804.2491,nan,nan,,,,,,,,,,
1743805650.3798652,,,,,,,,,,1610915.8,1609304.0,,,,,
1743805650.3809705,854.21246,820.3663,821.5751,824.7985,nan,nan,,,,,,,,,,
1743805650.3810608,,,,,,,-0.26843262,0.09954834,0.9598999,,,,,,,
1743805650.3848758,832.4542,776.8498,799.011,834.87177,nan,nan,,,,,,,,,,
1743805650.3858039,,,,,,,,,,,,,,nan,295983800.0,nan
1743805650.3887811,781.28204,741.39197,780.87915,806.26373,nan,nan,,,,,,,,,,
1743805650.3926861,807.8755,788.93774,800.6227,796.1905,nan,nan,,,,,,,,,,
1743805650.3965914,855.82416,813.1135,814.3223,841.7216,nan,nan,,,,,,,,,,
1743805650.4004967,855.42126,778.86444,804.2491,852.1978,nan,nan,,,,,,,,,,
1743805650.4006689,,,,,,,-0.27111816,0.103393555,0.9764404,,,,,,,
1743805650.4014235,,,,,,,,,,,,,,nan,296053920.0,nan
1743805650.4044018,806.6667,757.1062,788.5348,823.9927,nan,nan,,,,,,,,,,
1743805650.4083071,784.90845,788.1319,794.17584,795.78754,nan,nan,,,,,,,,,,
1743805650.4122124,834.87177,823.9927,817.1429,805.05493,nan,nan,,,,,,,,,,
1743805650.4132469,,,,,,,,,,,,,30.336033,,,
1743805650.4149938,,,,,,,,,,1610915.8,1608498.1,,,,,
1743805650.4161174,847.3626,800.6227,814.7253,850.18317,nan,nan,,,,,,,,,,
1743805650.4170430,,,,,,,,,,,,,,nan,295850050.0,nan
1743805650.4200227,788.93774,765.9707,788.1319,833.663,nan,nan,,,,,,,,,,
1743805650.4202771,,,,,,,-0.26715088,0.09918213,0.99334717,,,,,,,
1743805650.4239280,750.65936,774.0293,785.31134,776.04395,nan,nan,,,,,,,,,,
1743805650.4278331,811.0989,796.5934,807.47253,805.8608,nan,nan,,,,,,,,,,
1743805650.4317384,841.31866,807.47253,815.5311,852.1978,nan,nan,,,,,,,,,,
1743805650.4326627,,,,,,,,,,,,,,nan,295915300.0,nan
1743805650.4356437,805.8608,774.0293,790.54944,817.1429,nan,nan,,,,,,,,,,
1743805650.4395490,776.4469,760.7326,777.6557,788.5348,nan,nan,,,,,,,,,,
1743805650.4398851,,,,,,,-0.23614502,0.099609375,0.96746826,,,,,,,
1743805650.4434540,785.31134,802.23444,801.02563,797.3993,nan,nan,,,,,,,,,,
1743805650.4473593,828.4249,815.9341,820.3663,827.619,nan,nan,,,,,,,,,,
1743805650.4482822,,,,,,,,,,,,,,nan,295788800.0,nan
1743805650.4501226,,,,,,,,,,1610109.9,1609304.0,,,,,
1743805650.4512646,811.50183,781.685,805.05493,823.1868,nan,nan,,,,,,,,,,
1743805650.4551697,762.3443,763.95605,786.9231,797.8022,nan,nan,,,,,,,,,,
1743805650.4590750,777.6557,787.326,799.41394,790.54944,nan,nan,,,,,,,,,,
1743805650.4594934,,,,,,,-0.2564087,0.09259033,0.95373535,,,,,,,
1743805650.4629803,819.5604,812.71063,813.1135,804.65204,nan,nan,,,,,,,,,,
1743805650.4639018,,,,,,,,,,,,,,nan,295676770.0,nan
1743805650.4668853,825.2015,805.8608,808.2784,819.15753,nan,nan,,,,,,,,,,
1743805650.4707906,786.1172,772.4176,791.3553,805.05493,nan,nan,,,,,,,,,,
1743805650.4746959,770.0,780.4762,787.326,789.34064,nan,nan,,,,,,,,,,
1743805650.4786010,814.3223,816.7399,803.8461,790.14655,nan,nan,,,,,,,,,,
1743805650.4791014,,,,,,,-0.26116943,0.095703125,0.9545288,,,,,,,
1743805650.4795215,,,,,,,,,,,,,,nan,295680800.0,nan
1743805650.4795909,,,,,,,,,,,,,30.355364,,,
1743805650.4825063,829.6337,804.65204,807.8755,826.0073,nan,nan,,,,,,,,,,
1743805650.4852512,,,,,,,,,,1610109.9,1609304.0,,,,,
1743805650.4864116,799.81683,769.59705,790.14655,819.5604,nan,nan,,,,,,,,,,
1743805650.4903166,761.13556,779.67035,784.90845,784.10254,nan,nan,,,,,,,,,,
1743805650.4942219,782.8938,810.293,806.26373,785.31134,nan,nan,,,,,,,,,,
1743805650.4951410,,,,,,,,,,,,,,nan,295694500.0,nan
1743805650.4981272,850.989,807.0696,817.5458,812.3077,nan,nan,,,,,,,,,,
1743805650.4987097,,,,,,,-0.2588501,0.09680176,0.9689331,,,,,,,
1743805650.5020323,796.5934,778.0586,796.5934,818.7546,nan,nan,,,,,,,,,,
1743805650.5059376,761.13556,767.1795,780.87915,770.40295,nan,nan,,,,,,,,,,
1743805650.5098429,788.93774,804.2491,798.20514,764.7619,nan,nan,,,,,,,,,,
1743805650.5107605,,,,,,,,,,,,,,nan,295672740.0,nan
1743805650.5137482,827.619,828.022,814.7253,813.1135,nan,nan,,,,,,,,,,
1743805650.5176532,837.6923,796.5934,800.2198,826.0073,nan,nan,,,,,,,,,,
1743805650.5183179,,,,,,,-0.25750732,0.087402344,0.9805298,,,,,,,
1743805650.5203800,,,,,,,,,,1610109.9,1608498.1,,,,,
1743805650.5215585,774.43225,750.2564,778.0586,781.685,nan,nan,,,,,,,,,,
1743805650.5254638,758.315,768.7912,789.34064,757.1062,nan,nan,,,,,,,,,,
1743805650.5263803,,,,,,,,,,,,,,nan,295638900.0,nan
1743805650.5293689,819.15753,812.71063,814.7253,815.5311,nan,nan,,,,,,,,,,
1743805650.5332742,833.2601,797.3993,807.8755,846.1539,nan,nan,,,,,,,,,,
1743805650.5371795,784.5055,755.09155,782.49084,801.4286,nan,nan,,,,,,,,,,
1743805650.5379260,,,,,,,-0.25585938,0.09008789,0.97473145,,,,,,,
1743805650.5410845,780.4762,778.0586,789.34064,775.2381,nan,nan,,,,,,,,,,
1743805650.5419998,,,,,,,,,,,,,,nan,295614720.0,nan
1743805650.5449898,801.02563,815.12823,816.7399,806.26373,nan,nan,,,,,,,,,,
1743805650.5459352,,,,,,,,,,,,,30.336033,,,
1743805650.5488951,826.8132,817.1429,813.5165,833.2601,nan,nan,,,,,,,,,,
1743805650.5528002,827.619,785.31134,791.75824,811.50183,nan,nan,,,,,,,,,,
1743805650.5555086,,,,,,,,,,1610109.9,1608498.1,,,,,
1743805650.5567055,782.0879,767.1795,785.7143,779.2674,nan,nan,,,,,,,,,,
1743805650.5575342,,,,,,,-0.25494385,0.08465576,0.98150635,,,,,,,
1743805650.5576193,,,,,,,,,,,,,,nan,295555100.0,nan
1743805650.5606108,788.93774,810.293,804.2491,782.49084,nan,nan,,,,,,,,,,
1743805650.5645158,829.2308,828.022,815.12823,828.022,nan,nan,,,,,,,,,,
1743805650.5684211,829.6337,781.28204,797.3993,833.663,nan,nan,,,,,,,,,,
1743805650.5723264,788.93774,755.09155,780.87915,795.78754,nan,nan,,,,,,,,,,
1743805650.5732391,,,,,,,,,,,,,,nan,295543800.0,nan
1743805650.5762315,788.1319,797.8022,796.1905,784.10254,nan,nan,,,,,,,,,,
1743805650.5771422,,,,,,,-0.24603271,0.08679199,0.9862671,,,,,,,
1743805650.5801368,841.7216,831.6484,815.5311,817.1429,nan,nan,,,,,,,,,,
1743805650.5840421,856.2271,798.20514,804.2491,856.2271,nan,nan,,,,,,,,,,
1743805650.5879474,797.8022,769.59705,787.326,826.8132,nan,nan,,,,,,,,,,
1743805650.5888586,,,,,,,,,,,,,,nan,295570400.0,nan
1743805650.5906372,,,,,,,,,,1610109.9,1608498.1,,,,,
1743805650.5918524,776.04395,794.17584,795.38464,782.49084,nan,nan,,,,,,,,,,
1743805650.5957577,828.8278,826.0073,817.5458,814.3223,nan,nan,,,,,,,,,,
1743805650.5967505,,,,,,,-0.25164795,0.08648682,1.0040283,,,,,,,
1743805650.5996630,823.1868,814.7253,816.7399,836.8865,nan,nan,,,,,,,,,,
1743805650.6035681,792.5641,773.22345,792.5641,821.1722,nan,nan,,,,,,,,,,
1743805650.6044781,,,,,,,,,,,,,,nan,295630050.0,nan
1743805650.6074734,794.57874,792.1612,797.3993,790.14655,nan,nan,,,,,,,,,,
1743805650.6113787,823.1868,836.08057,822.7839,814.7253,nan,nan,,,,,,,,,,
1743805650.6122792,,,,,,,,,,,,,30.374695,,,
1743805650.6152837,831.2454,808.2784,820.3663,845.7509,nan,nan,,,,,,,,,,
1743805650.6163585,,,,,,,-0.2475586,0.088134766,0.9675293,,,,,,,
1743805650.6191890,816.7399,765.56775,797.3993,820.3663,nan,nan,,,,,,,,,,
1743805650.6200979,,,,,,,,,,,,,,nan,295624400.0,nan
1743805650.6230943,786.9231,772.01465,788.5348,783.69965,nan,nan,,,,,,,,,,
1743805650.6257660,,,,,,,,,,1610915.8,1608498.1,,,,,
1743805650.6269994,804.2491,810.696,807.8755,780.4762,nan,nan,,,,,,,,,,
1743805650.6309047,859.85345,821.978,818.7546,832.0513,nan,nan,,,,,,,,,,
1743805650.6348100,828.4249,789.7436,805.05493,840.10986,nan,nan,,,,,,,,,,
1743805650.6357174,,,,,,,,,,,,,,nan,295639700.0,nan
1743805650.6359668,,,,,,,-0.24804688,0.0748291,0.97735596,,,,,,,
1743805650.6387150,782.49084,765.9707,786.52014,793.7729,nan,nan,,,,,,,,,,
1743805650.6426203,787.326,795.38464,796.1905,770.0,nan,nan,,,,,,,,,,
1743805650.6465256,799.41394,816.337,816.337,809.0842,nan,nan,,,,,,,,,,
1743805650.6504307,811.50183,785.7143,807.47253,828.022,nan,nan,,,,,,,,,,
1743805650.6513369,,,,,,,,,,,,,,nan,295635680.0,nan
1743805650.6543360,784.5055,762.3443,784.5055,788.93774,nan,nan,,,,,,,,,,
1743805650.6555750,,,,,,,-0.24609375,0.07312012,0.9710083,,,,,,,
1743805650.6582413,767.1795,783.2967,792.96704,773.6264,nan,nan,,,,,,,,,,
1743805650.6608946,,,,,,,,,,1610915.8,1609304.0,,,,,
1743805650.6621463,792.5641,810.293,818.7546,806.26373,nan,nan,,,,,,,,,,
1743805650.6660516,836.4835,796.99634,815.12823,832.0513,nan,nan,,,,,,,,,,
1743805650.6669567,,,,,,,,,,,,,,nan,295665500.0,nan
1743805650.6699569,815.5311,770.0,791.75824,817.1429,nan,nan,,,,,,,,,,
1743805650.6738622,783.69965,761.53845,785.31134,782.0879,nan,nan,,,,,,,,,,
1743805650.6751831,,,,,,,-0.24066162,0.07635498,0.98217773,,,,,,,
1743805650.6777673,808.2784,802.6374,810.293,793.36993,nan,nan,,,,,,,,,,
1743805650.6786232,,,,,,,,,,,,,30.336033,,,
1743805650.6816726,831.2454,824.7985,823.1868,826.8132,nan,nan,,,,,,,,,,
1743805650.6825762,,,,,,,,,,,,,,nan,295667100.0,nan
1743805650.6855779,804.65204,777.6557,796.1905,813.1135,nan,nan,,,,,,,,,,
1743805650.6894829,784.90845,768.3883,788.5348,771.6117,nan,nan,,,,,,,,,,
1743805650.6933882,801.4286,805.4579,810.293,772.8205,nan,nan,,,,,,,,,,
1743805650.6947913,,,,,,,-0.23858643,0.076660156,0.97766113,,,,,,,
1743805650.6960235,,,,,,,,,,1610915.8,1609304.0,,,,,
1743805650.6972935,823.5897,807.8755,817.9487,803.44324,nan,nan,,,,,,,,,,
1743805650.6981957,,,,,,,,,,,,,,nan,295660670.0,nan
1743805650.7011986,811.9048,789.34064,802.6374,810.293,nan,nan,,,,,,,,,,
1743805650.7051039,770.0,767.98535,786.52014,789.34064,nan,nan,,,,,,,,,,
1743805650.7090092,788.1319,771.2088,797.3993,762.3443,nan,nan,,,,,,,,,,
1743805650.7129142,827.2161,807.0696,815.9341,794.57874,nan,nan,,,,,,,,,,
1743805650.7138155,,,,,,,,,,,,,,nan,295657440.0,nan
1743805650.7143993,,,,,,,-0.23858643,0.07897949,0.9725342,,,,,,,
1743805650.7168195,822.381,799.011,804.2491,832.4542,nan,nan,,,,,,,,,,
1743805650.7207248,794.17584,764.7619,778.0586,804.2491,nan,nan,,,,,,,,,,
1743805650.7246299,778.86444,782.8938,784.5055,770.80585,nan,nan,,,,,,,,,,
1743805650.7285352,803.0403,821.5751,810.293,782.0879,nan,nan,,,,,,,,,,
1743805650.7294350,,,,,,,,,,,,,,nan,295624400.0,nan
1743805650.7311521,,,,,,,,,,1610915.8,1609304.0,,,,,
1743805650.7324405,827.2161,805.8608,808.68134,820.3663,nan,nan,,,,,,,,,,
1743805650.7340076,,,,,,,-0.23706055,0.07232666,0.97229004,,,,,,,
1743805650.7363455,798.60803,767.1795,788.5348,813.5165,nan,nan,,,,,,,,,,
1743805650.7402508,758.71796,780.87915,788.93774,776.04395,nan,nan,,,,,,,,,,
1743805650.7441561,798.20514,812.71063,803.0403,773.6264,nan,nan,,,,,,,,,,
1743805650.7449675,,,,,,,,,,,,,30.355364,,,
1743805650.7450545,,,,,,,,,,,,,,nan,295660670.0,nan
1743805650.7480614,836.4835,823.9927,809.0842,807.8755,nan,nan,,,,,,,,,,
1743805650.7519665,807.47253,786.52014,790.9524,802.23444,nan,nan,,,,,,,,,,
1743805650.7536156,,,,,,,-0.23510742,0.075805664,0.9804077,,,,,,,
1743805650.7558718,782.49084,762.74725,776.04395,755.09155,nan,nan,,,,,,,,,,
1743805650.7597771,788.5348,797.8022,795.78754,766.3736,nan,nan,,,,,,,,,,
1743805650.7606742,,,,,,,,,,,,,,nan,295597000.0,nan
1743805650.7636821,819.5604,809.89014,813.5165,799.011,nan,nan,,,,,,,,,,
1743805650.7662809,,,,,,,,,,1610109.9,1608498.1,,,,,
1743805650.7675874,813.91943,776.04395,799.011,815.9341,nan,nan,,,,,,,,,,
1743805650.7714927,778.86444,761.53845,785.7143,813.5165,nan,nan,,,,,,,,,,
1743805650.7732239,,,,,,,-0.23345947,0.07354736,0.9874878,,,,,,,
1743805650.7753978,768.3883,793.36993,798.60803,783.69965,nan,nan,,,,,,,,,,
1743805650.7762938,,,,,,,,,,,,,,nan,295538980.0,nan
1743805650.7793031,800.6227,825.2015,816.7399,802.23444,nan,nan,,,,,,,,,,
1743805650.7832084,828.4249,806.6667,810.696,822.381,nan,nan,,,,,,,,,,
1743805650.7871134,788.5348,772.01465,788.5348,783.69965,nan,nan,,,,,,,,,,
1743805650.7910187,755.89746,777.6557,789.7436,768.3883,nan,nan,,,,,,,,,,
1743805650.7919133,,,,,,,,,,,,,,nan,295489820.0,nan
1743805650.7928319,,,,,,,-0.23162842,0.07318115,0.98876953,,,,,,,
1743805650.7949240,793.7729,818.3516,810.293,781.28204,nan,nan,,,,,,,,,,
1743805650.7988291,833.2601,817.5458,815.5311,817.9487,nan,nan,,,,,,,,,,
1743805650.8014095,,,,,,,,,,1610915.8,1609304.0,,,,,
1743805650.8027344,795.38464,767.5824,792.96704,810.293,nan,nan,,,,,,,,,,
1743805650.8066397,771.6117,771.2088,786.52014,765.56775,nan,nan,,,,,,,,,,
1743805650.8075330,,,,,,,,,,,,,,nan,295514780.0,nan
1743805650.8105447,789.34064,809.4872,807.0696,780.87915,nan,nan,,,,,,,,,,
1743805650.8113115,,,,,,,,,,,,,30.374695,,,
1743805650.8124402,,,,,,,-0.2322998,0.068725586,0.9845581,,,,,,,
1743805650.8144500,820.7692,809.4872,815.12823,817.5458,nan,nan,,,,,,,,,,
1743805650.8183553,809.0842,776.8498,799.41394,811.50183,nan,nan,,,,,,,,,,
1743805650.8222606,766.77655,758.315,780.07324,766.77655,nan,nan,,,,,,,,,,
1743805650.8231525,,,,,,,,,,,,,,nan,295483360.0,nan
1743805650.8261657,776.04395,794.9817,800.2198,776.4469,nan,nan,,,,,,,,,,
1743805650.8300710,812.3077,823.1868,820.7692,806.26373,nan,nan,,,,,,,,,,
1743805650.8320484,,,,,,,-0.23651123,0.07122803,0.9785156,,,,,,,
1743805650.8339763,811.50183,795.38464,802.23444,809.89014,nan,nan,,,,,,,,,,
1743805650.8365381,,,,,,,,,,1610109.9,1608498.1,,,,,
1743805650.8378813,772.8205,771.6117,786.9231,779.67035,nan,nan,,,,,,,,,,
1743805650.8387723,,,,,,,,,,,,,,nan,295440670.0,nan
1743805650.8417866,772.8205,795.38464,801.4286,770.80585,nan,nan,,,,,,,,,,
1743805650.8456919,802.23444,826.0073,814.3223,786.1172,nan,nan,,,,,,,,,,
1743805650.8495970,817.1429,818.3516,806.6667,806.26373,nan,nan,,,,,,,,,,
1743805650.8516564,,,,,,,-0.23547363,0.06738281,0.98223877,,,,,,,
1743805650.8535023,794.17584,772.8205,786.52014,801.8315,nan,nan,,,,,,,,,,
1743805650.8543918,,,,,,,,,,,,,,nan,295321380.0,nan
1743805650.8574076,789.7436,765.9707,773.6264,777.25275,nan,nan,,,,,,,,,,
1743805650.8613126,823.5897,813.5165,792.5641,799.41394,nan,nan,,,,,,,,,,
1743805650.8652179,836.08057,825.2015,804.65204,821.1722,nan,nan,,,,,,,,,,
1743805650.8691232,832.0513,786.9231,785.7143,819.15753,nan,nan,,,,,,,,,,
1743805650.8700113,,,,,,,,,,,,,,nan,295331070.0,nan
1743805650.8712647,,,,,,,-0.23638916,0.061645508,0.9738159,,,,,,,
1743805650.8716669,,,,,,,,,,1610915.8,1608498.1,,,,,
1743805650.8730283,802.6374,783.69965,775.64105,813.5165,nan,nan,,,,,,,,,,
1743805650.8769336,814.3223,830.0366,796.99634,814.3223,nan,nan,,,,,,,,,,
1743805650.8776555,,,,,,,,,,,,,30.355364,,,
1743805650.8808389,835.6777,832.4542,809.89014,829.2308,nan,nan,,,,,,,,,,
1743805650.8847439,827.2161,791.75824,789.7436,831.2454,nan,nan,,,,,,,,,,
1743805650.8856311,,,,,,,,,,,,,,nan,295343970.0,nan
1743805650.8886492,803.0403,782.8938,778.0586,787.326,nan,nan,,,,,,,,,,
1743805650.8908727,,,,,,,-0.23590088,0.057800293,0.96655273,,,,,,,
1743805650.8925545,807.47253,815.12823,795.38464,773.6264,nan,nan,,,,,,,,,,
1743805650.8964598,840.9158,835.2747,807.8755,805.8608,nan,nan,,,,,,,,,,
1743805650.9003649,848.5714,801.02563,796.99634,834.4689,nan,nan,,,,,,,,,,
1743805650.9012506,,,,,,,,,,,,,,nan,295331070.0,nan
1743805650.9042702,798.20514,779.2674,783.2967,817.1429,nan,nan,,,,,,,,,,
1743805650.9067955,,,,,,,,,,1610915.8,1608498.1,,,,,
1743805650.9081755,794.17584,795.78754,785.7143,807.8755,nan,nan,,,,,,,,,,
1743805650.9104810,,,,,,,-0.2331543,0.059631348,0.97613525,,,,,,,
1743805650.9120805,838.0952,812.71063,798.20514,827.2161,nan,nan,,,,,,,,,,
1743805650.9159858,837.28937,807.8755,796.99634,832.0513,nan,nan,,,,,,,,,,
1743805650.9168701,,,,,,,,,,,,,,nan,295326240.0,nan
1743805650.9198911,792.1612,778.0586,783.69965,791.75824,nan,nan,,,,,,,,,,
1743805650.9237962,768.3883,775.64105,784.90845,761.9414,nan,nan,,,,,,,,,,
1743805650.9277015,809.89014,827.619,809.4872,782.0879,nan,nan,,,,,,,,,,
1743805650.9300890,,,,,,,-0.23913574,0.054504395,0.95654297,,,,,,,
1743805650.9316068,832.0513,841.31866,820.3663,824.3956,nan,nan,,,,,,,,,,
1743805650.9324899,,,,,,,,,,,,,,nan,295300450.0,nan
1743805650.9355118,807.8755,794.17584,799.011,817.9487,nan,nan,,,,,,,,,,
1743805650.9394171,777.6557,780.87915,784.90845,779.2674,nan,nan,,,,,,,,,,
1743805650.9419243,,,,,,,,,,1610915.8,1608498.1,,,,,
1743805650.9433224,799.81683,810.696,802.23444,792.5641,nan,nan,,,,,,,,,,
1743805650.9439998,,,,,,,,,,,,,30.374695,,,
1743805650.9472275,834.0659,813.1135,810.696,817.9487,nan,nan,,,,,,,,,,
1743805650.9481094,,,,,,,,,,,,,,nan,295336700.0,nan
1743805650.9496973,,,,,,,-0.2545166,0.05834961,0.9890137,,,,,,,
1743805650.9511328,815.12823,781.28204,797.3993,824.3956,nan,nan,,,,,,,,,,
1743805650.9550381,781.28204,780.87915,789.7436,787.326,nan,nan,,,,,,,,,,
1743805650.9589431,799.41394,804.65204,797.8022,779.67035,nan,nan,,,,,,,,,,
1743805650.9628484,847.3626,834.87177,814.7253,832.0513,nan,nan,,,,,,,,,,
1743805650.9637289,,,,,,,,,,,,,,nan,295264160.0,nan
1743805650.9667537,854.61536,810.696,806.26373,809.4872,nan,nan,,,,,,,,,,
1743805650.9693055,,,,,,,-0.24536133,0.0635376,0.99420166,,,,,,,
1743805650.9706590,809.89014,772.01465,786.1172,782.8938,nan,nan,,,,,,,,,,
1743805650.9745641,781.28204,784.90845,789.7436,756.7033,nan,nan,,,,,,,,,,
1743805650.9770529,,,,,,,,,,1610915.8,1608498.1,,,,,
1743805650.9784694,799.011,821.978,813.1135,780.4762,nan,nan,,,,,,,,,,
1743805650.9793487,,,,,,,,,,,,,,nan,295311700.0,nan
1743805650.9823747,819.15753,828.4249,818.3516,810.696,nan,nan,,,,,,,,,,
1743805650.9862797,794.57874,797.8022,798.20514,792.1612,nan,nan,,,,,,,,,,
1743805650.9889135,,,,,,,-0.23815918,0.0524292,0.97387695,,,,,,,
1743805650.9901850,788.93774,776.4469,788.93774,772.8205,nan,nan,,,,,,,,,,
1743805650.9940903,823.5897,799.011,808.68134,787.326,nan,nan,,,,,,,,,,
1743805650.9949682,,,,,,,,,,,,,,nan,295278700.0,nan
1743805650.9979954,841.31866,825.2015,822.381,841.31866,nan,nan,,,,,,,,,,
1743805651.0019007,809.4872,795.38464,796.99634,821.1722,nan,nan,,,,,,,,,,
1743805651.0058060,763.95605,769.59705,784.5055,775.2381,nan,nan,,,,,,,,,,
1743805651.0085218,,,,,,,-0.25006104,0.047729492,0.97351074,,,,,,,
1743805651.0097110,780.87915,802.23444,809.0842,775.2381,nan,nan,,,,,,,,,,
1743805651.0103438,,,,,,,,,,,,,30.355364,,,
1743805651.0105877,,,,,,,,,,,,,,nan,295245630.0,nan
1743805651.0121818,,,,,,,,,,1610915.8,1608498.1,,,,,
1743805651.0136163,812.3077,829.2308,821.5751,809.0842,nan,nan,,,,,,,,,,
1743805651.0175216,818.3516,788.5348,805.4579,828.8278,nan,nan,,,,,,,,,,
1743805651.0214267,795.38464,776.4469,793.7729,787.72894,nan,nan,,,,,,,,,,
1743805651.0253320,791.75824,808.2784,804.65204,776.4469,nan,nan,,,,,,,,,,
1743805651.0262074,,,,,,,,,,,,,,nan,295314140.0,nan
1743805651.0281298,,,,,,,-0.23657227,0.054504395,0.9776001,,,,,,,
1743805651.0292373,820.7692,828.8278,826.4103,826.8132,nan,nan,,,,,,,,,,
1743805651.0331423,804.2491,820.3663,818.7546,838.49817,nan,nan,,,,,,,,,,
1743805651.0370476,777.6557,772.01465,792.1612,787.72894,nan,nan,,,,,,,,,,
1743805651.0409529,770.80585,767.98535,791.3553,752.27106,nan,nan,,,,,,,,,,
1743805651.0418270,,,,,,,,,,,,,,nan,295277060.0,nan
1743805651.0448580,790.9524,820.3663,811.50183,780.87915,nan,nan,,,,,,,,,,
1743805651.0473104,,,,,,,,,,1610915.8,1608498.1,,,,,
1743805651.0477381,,,,,,,-0.25073242,0.051757812,0.9647217,,,,,,,
1743805651.0487633,814.3223,821.978,811.50183,804.65204,nan,nan,,,,,,,,,,
1743805651.0526686,811.50183,778.0586,787.326,794.57874,nan,nan,,,,,,,,,,
1743805651.0565739,781.28204,776.04395,780.87915,764.35895,nan,nan,,,,,,,,,,
1743805651.0574465,,,,,,,,,,,,,,nan,295302050.0,nan
1743805651.0604789,783.2967,818.3516,803.8461,771.6117,nan,nan,,,,,,,,,,
1743805651.0643842,830.0366,825.2015,813.1135,810.293,nan,nan,,,,,,,,,,
1743805651.0673461,,,,,,,-0.23480225,0.058654785,0.9723511,,,,,,,
1743805651.0682895,809.89014,787.326,796.1905,830.84247,nan,nan,,,,,,,,,,
1743805651.0721946,760.32965,769.59705,784.5055,801.02563,nan,nan,,,,,,,,,,
1743805651.0730662,,,,,,,,,,,,,,nan,295311700.0,nan
1743805651.0760999,773.22345,806.6667,797.8022,772.01465,nan,nan,,,,,,,,,,
1743805651.0766878,,,,,,,,,,,,,30.355364,,,
1743805651.0800052,827.2161,836.08057,809.0842,806.6667,nan,nan,,,,,,,,,,
1743805651.0824389,,,,,,,,,,1610109.9,1608498.1,,,,,
1743805651.0839102,834.0659,799.41394,798.20514,822.7839,nan,nan,,,,,,,,,,
1743805651.0869544,,,,,,,-0.23608398,0.050048828,0.9656372,,,,,,,
1743805651.0878155,776.04395,757.1062,778.86444,786.1172,nan,nan,,,,,,,,,,
1743805651.0886858,,,,,,,,,,,,,,nan,295299650.0,nan
1743805651.0917208,763.95605,780.4762,784.90845,765.9707,nan,nan,,,,,,,,,,
1743805651.0956259,795.78754,820.3663,810.696,787.72894,nan,nan,,,,,,,,,,
1743805651.0995312,797.3993,812.71063,812.3077,803.44324,nan,nan,,,,,,,,,,
1743805651.1034365,782.0879,774.83514,794.17584,797.3993,nan,nan,,,,,,,,,,
1743805651.1043053,,,,,,,,,,,,,,nan,295350400.0,nan
1743805651.1065626,,,,,,,-0.2442627,0.043640137,0.9675293,,,,,,,
1743805651.1073415,772.8205,768.7912,788.5348,765.16486,nan,nan,,,,,,,,,,
1743805651.1112468,790.54944,825.2015,811.0989,782.8938,nan,nan,,,,,,,,,,
1743805651.1151521,824.7985,830.4396,818.7546,818.3516,nan,nan,,,,,,,,,,
1743805651.1175678,,,,,,,,,,1610915.8,1608498.1,,,,,
1743805651.1190572,805.8608,783.2967,795.38464,790.9524,nan,nan,,,,,,,,,,
1743805651.1199250,,,,,,,,,,,,,,nan,295275460.0,nan
1743805651.1229625,777.25275,781.28204,780.87915,777.25275,nan,nan,,,,,,,,,,
1743805651.1261706,,,,,,,-0.21276855,0.051574707,0.9879761,,,,,,,
1743805651.1268678,786.1172,810.293,797.3993,778.46155,nan,nan,,,,,,,,,,
1743805651.1307731,829.2308,824.3956,812.3077,809.89014,nan,nan,,,,,,,,,,
1743805651.1346781,812.71063,779.67035,791.3553,817.9487,nan,nan,,,,,,,,,,
1743805651.1355445,,,,,,,,,,,,,,nan,295259330.0,nan
1743805651.1385834,784.10254,767.5824,779.67035,769.19415,nan,nan,,,,,,,,,,
