timestamps,eeg_1,eeg_2,eeg_3,eeg_4,eeg_5,eeg_6,acc_1,acc_2,acc_3,drlref_1,drlref_2,note,thermistor,ppg_1,ppg_2,ppg_3
1743795492.5305576,782.8938,759.5238,831.2454,780.4762,nan,nan,,,,,,,,,,
1743795492.5307567,,,,,,,,,,1607692.2,1609304.0,,,,,
1743795492.5344615,711.1722,735.7509,828.8278,760.32965,nan,nan,,,,,,,,,,
1743795492.5354090,,,,,,,,,,,,,,nan,323649020.0,nan
1743795492.5383654,687.8022,740.18317,827.619,756.7033,nan,nan,,,,,,,,,,
1743795492.5422692,770.80585,767.98535,819.9634,805.4579,nan,nan,,,,,,,,,,
1743795492.5431633,,,,,,,-0.30480957,0.13897705,0.9536743,,,,,,,
1743795492.5461731,807.0696,762.3443,817.9487,841.7216,nan,nan,,,,,,,,,,
1743795492.5500770,768.3883,737.76556,817.1429,807.8755,nan,nan,,,,,,,,,,
1743795492.5510175,,,,,,,,,,,,,,nan,323665120.0,nan
1743795492.5539806,745.82416,733.73627,811.50183,807.47253,nan,nan,,,,,,,,,,
1743795492.5578845,798.60803,763.95605,805.4579,831.6484,nan,nan,,,,,,,,,,
1743795492.5617883,842.1245,776.8498,795.38464,826.8132,nan,nan,,,,,,,,,,
1743795492.5627811,,,,,,,-0.30767822,0.14154053,0.9467163,,,,,,,
1743795492.5656922,822.381,753.0769,792.1612,850.18317,nan,nan,,,,,,,,,,
1743795492.5659003,,,,,,,,,,1607692.2,1609304.0,,,,,
1743795492.5666263,,,,,,,,,,,,,,nan,323752960.0,nan
1743795492.5695961,761.13556,731.31866,790.54944,838.9011,nan,nan,,,,,,,,,,
1743795492.5734999,774.43225,751.06226,790.14655,835.2747,nan,nan,,,,,,,,,,
1743795492.5747557,,,,,,,,,,,,,35.032948,,,
1743795492.5774038,809.4872,769.59705,786.52014,838.49817,nan,nan,,,,,,,,,,
1743795492.5813076,805.4579,742.6007,779.67035,828.022,nan,nan,,,,,,,,,,
1743795492.5822349,,,,,,,,,,,,,,nan,323738460.0,nan
1743795492.5823989,,,,,,,-0.30841064,0.1427002,0.94085693,,,,,,,
1743795492.5852115,780.87915,734.1392,786.52014,819.5604,nan,nan,,,,,,,,,,
1743795492.5891154,778.86444,762.3443,795.78754,828.4249,nan,nan,,,,,,,,,,
1743795492.5930192,828.8278,779.67035,792.1612,848.1685,nan,nan,,,,,,,,,,
1743795492.5969231,860.65936,762.74725,786.9231,849.3773,nan,nan,,,,,,,,,,
1743795492.5978436,,,,,,,,,,,,,,nan,323771500.0,nan
1743795492.6008270,810.293,749.45056,780.07324,835.2747,nan,nan,,,,,,,,,,
1743795492.6010442,,,,,,,,,,1607692.2,1609304.0,,,,,
1743795492.6020167,,,,,,,-0.31121826,0.14349365,0.93829346,,,,,,,
1743795492.6047306,779.2674,767.98535,782.8938,807.0696,nan,nan,,,,,,,,,,
1743795492.6086345,815.9341,775.64105,782.8938,805.05493,nan,nan,,,,,,,,,,
1743795492.6125383,838.9011,764.35895,775.2381,813.1135,nan,nan,,,,,,,,,,
1743795492.6134522,,,,,,,,,,,,,,nan,323739260.0,nan
1743795492.6164422,839.304,748.24176,780.07324,826.4103,nan,nan,,,,,,,,,,
1743795492.6203461,804.65204,766.3736,786.9231,804.2491,nan,nan,,,,,,,,,,
1743795492.6216345,,,,,,,-0.3137207,0.13708496,0.94555664,,,,,,,
1743795492.6242499,793.36993,788.1319,789.34064,783.2967,nan,nan,,,,,,,,,,
1743795492.6281538,836.8865,769.59705,781.28204,811.0989,nan,nan,,,,,,,,,,
1743795492.6290607,,,,,,,,,,,,,,nan,323815840.0,nan
1743795492.6320577,876.3736,748.24176,769.19415,826.8132,nan,nan,,,,,,,,,,
1743795492.6359615,794.17584,747.8388,781.685,790.54944,nan,nan,,,,,,,,,,
1743795492.6361880,,,,,,,,,,1608498.1,1609304.0,,,,,
1743795492.6398654,767.98535,772.4176,791.3553,791.75824,nan,nan,,,,,,,,,,
1743795492.6406868,,,,,,,,,,,,,35.032948,,,
1743795492.6412520,,,,,,,-0.31750488,0.13586426,0.94732666,,,,,,,
1743795492.6437693,864.68866,784.10254,785.7143,832.0513,nan,nan,,,,,,,,,,
1743795492.6446695,,,,,,,,,,,,,,nan,323800500.0,nan
1743795492.6476731,867.50916,774.83514,786.9231,838.0952,nan,nan,,,,,,,,,,
1743795492.6515768,824.3956,772.8205,794.17584,817.9487,nan,nan,,,,,,,,,,
1743795492.6554806,817.9487,788.93774,791.75824,823.5897,nan,nan,,,,,,,,,,
1743795492.6593845,847.76556,799.41394,784.5055,834.0659,nan,nan,,,,,,,,,,
1743795492.6602781,,,,,,,,,,,,,,nan,323786800.0,nan
1743795492.6608698,,,,,,,-0.31158447,0.13934326,0.93896484,,,,,,,
1743795492.6632884,883.22345,780.07324,786.52014,814.3223,nan,nan,,,,,,,,,,
1743795492.6671922,836.8865,753.0769,790.54944,805.8608,nan,nan,,,,,,,,,,
1743795492.6710961,804.65204,759.12085,794.57874,771.6117,nan,nan,,,,,,,,,,
1743795492.6713316,,,,,,,,,,1608498.1,1608498.1,,,,,
1743795492.6750000,833.663,780.87915,793.36993,786.52014,nan,nan,,,,,,,,,,
1743795492.6758866,,,,,,,,,,,,,,nan,323735230.0,nan
1743795492.6789038,860.65936,775.2381,788.5348,812.3077,nan,nan,,,,,,,,,,
1743795492.6804876,,,,,,,-0.3139038,0.13879395,0.94091797,,,,,,,
1743795492.6828077,832.4542,749.45056,792.5641,786.52014,nan,nan,,,,,,,,,,
1743795492.6867115,767.98535,757.50916,799.41394,772.4176,nan,nan,,,,,,,,,,
1743795492.6906154,780.87915,794.9817,795.78754,761.13556,nan,nan,,,,,,,,,,
1743795492.6914954,,,,,,,,,,,,,,nan,323703800.0,nan
1743795492.6945193,855.0183,796.5934,792.96704,778.0586,nan,nan,,,,,,,,,,
1743795492.6984229,841.31866,779.67035,801.8315,801.02563,nan,nan,,,,,,,,,,
1743795492.7001054,,,,,,,-0.3100586,0.13696289,0.94329834,,,,,,,
1743795492.7023268,788.1319,776.4469,805.4579,802.6374,nan,nan,,,,,,,,,,
1743795492.7062306,804.65204,773.22345,793.36993,801.02563,nan,nan,,,,,,,,,,
1743795492.7064755,,,,,,,,,,1607692.2,1608498.1,,,,,
1743795492.7066176,,,,,,,,,,,,,35.032948,,,
1743795492.7071040,,,,,,,,,,,,,,nan,323645000.0,nan
1743795492.7101345,862.27106,784.5055,777.25275,785.31134,nan,nan,,,,,,,,,,
1743795492.7140384,866.30035,773.22345,777.25275,774.0293,nan,nan,,,,,,,,,,
1743795492.7179422,792.5641,754.68866,790.54944,770.0,nan,nan,,,,,,,,,,
1743795492.7197232,,,,,,,-0.30828857,0.13494873,0.9602051,,,,,,,
1743795492.7218461,765.16486,782.8938,795.38464,782.49084,nan,nan,,,,,,,,,,
1743795492.7227128,,,,,,,,,,,,,,nan,323748930.0,nan
1743795492.7257500,825.2015,803.44324,791.75824,788.5348,nan,nan,,,,,,,,,,
1743795492.7296538,873.95605,787.326,794.9817,797.3993,nan,nan,,,,,,,,,,
1743795492.7335577,840.9158,768.3883,802.6374,784.10254,nan,nan,,,,,,,,,,
1743795492.7374616,786.9231,782.8938,805.05493,748.6447,nan,nan,,,,,,,,,,
1743795492.7383213,,,,,,,,,,,,,,nan,323682050.0,nan
1743795492.7393410,,,,,,,-0.3065796,0.14477539,0.951416,,,,,,,
1743795492.7413654,813.91943,813.1135,801.4286,773.22345,nan,nan,,,,,,,,,,
1743795492.7416193,,,,,,,,,,1608498.1,1608498.1,,,,,
1743795492.7452691,867.50916,807.47253,794.9817,811.9048,nan,nan,,,,,,,,,,
1743795492.7491729,835.2747,788.5348,792.1612,804.65204,nan,nan,,,,,,,,,,
1743795492.7530768,759.92676,760.7326,789.34064,755.4945,nan,nan,,,,,,,,,,
1743795492.7539299,,,,,,,,,,,,,,nan,323711870.0,nan
1743795492.7569807,773.6264,751.4652,789.7436,755.4945,nan,nan,,,,,,,,,,
1743795492.7589588,,,,,,,-0.30273438,0.14093018,0.927063,,,,,,,
1743795492.7608845,812.71063,788.93774,786.9231,789.34064,nan,nan,,,,,,,,,,
1743795492.7647884,854.61536,797.3993,779.2674,796.99634,nan,nan,,,,,,,,,,
1743795492.7686923,819.15753,777.6557,779.67035,767.1795,nan,nan,,,,,,,,,,
1743795492.7695386,,,,,,,,,,,,,,nan,323783580.0,nan
1743795492.7725487,,,,,,,,,,,,,35.032948,,,
1743795492.7725961,740.58606,782.0879,779.67035,783.69965,nan,nan,,,,,,,,,,
1743795492.7765000,816.7399,791.3553,782.49084,809.4872,nan,nan,,,,,,,,,,
1743795492.7767632,,,,,,,,,,1608498.1,1608498.1,,,,,
1743795492.7785766,,,,,,,-0.30895996,0.1315918,0.91882324,,,,,,,
1743795492.7804039,864.2857,787.326,786.1172,774.43225,nan,nan,,,,,,,,,,
1743795492.7843077,800.6227,776.04395,788.93774,751.4652,nan,nan,,,,,,,,,,
1743795492.7851472,,,,,,,,,,,,,,nan,323658700.0,nan
1743795492.7882116,784.5055,775.64105,793.36993,765.9707,nan,nan,,,,,,,,,,
1743795492.7921152,833.2601,809.0842,786.9231,786.9231,nan,nan,,,,,,,,,,
1743795492.7960191,843.3333,806.26373,784.10254,788.93774,nan,nan,,,,,,,,,,
1743795492.7981944,,,,,,,-0.31341553,0.13439941,0.94732666,,,,,,,
1743795492.7999229,836.4835,770.40295,790.9524,775.2381,nan,nan,,,,,,,,,,
1743795492.8007557,,,,,,,,,,,,,,nan,323760220.0,nan
1743795492.8038268,808.68134,765.56775,792.96704,756.7033,nan,nan,,,,,,,,,,
1743795492.8077307,803.8461,802.23444,790.14655,772.4176,nan,nan,,,,,,,,,,
1743795492.8116345,835.6777,807.47253,788.5348,789.7436,nan,nan,,,,,,,,,,
1743795492.8119068,,,,,,,,,,1608498.1,1608498.1,,,,,
1743795492.8155384,858.24176,777.6557,790.54944,805.05493,nan,nan,,,,,,,,,,
1743795492.8163645,,,,,,,,,,,,,,nan,323777150.0,nan
1743795492.8178122,,,,,,,-0.31048584,0.15112305,0.9699707,,,,,,,
1743795492.8194423,786.9231,770.0,792.1612,788.93774,nan,nan,,,,,,,,,,
1743795492.8233461,763.5531,795.78754,792.1612,753.0769,nan,nan,,,,,,,,,,
1743795492.8272500,853.00366,813.5165,799.011,781.28204,nan,nan,,,,,,,,,,
1743795492.8311539,866.7033,794.17584,808.2784,807.47253,nan,nan,,,,,,,,,,
1743795492.8319731,,,,,,,,,,,,,,nan,323867400.0,nan
1743795492.8350577,784.90845,772.4176,809.89014,784.5055,nan,nan,,,,,,,,,,
1743795492.8374300,,,,,,,-0.31323242,0.15625,0.95861816,,,,,,,
1743795492.8384798,,,,,,,,,,,,,35.032948,,,
1743795492.8389614,769.19415,796.1905,809.0842,801.4286,nan,nan,,,,,,,,,,
1743795492.8428652,822.381,822.381,806.26373,820.3663,nan,nan,,,,,,,,,,
1743795492.8467691,865.09155,786.1172,799.41394,816.7399,nan,nan,,,,,,,,,,
1743795492.8470507,,,,,,,,,,1607692.2,1608498.1,,,,,
1743795492.8475819,,,,,,,,,,,,,,nan,323822270.0,nan
1743795492.8506730,830.84247,753.47986,789.7436,779.67035,nan,nan,,,,,,,,,,
1743795492.8545768,772.01465,783.69965,794.9817,801.8315,nan,nan,,,,,,,,,,
1743795492.8570476,,,,,,,-0.31079102,0.14855957,0.9435425,,,,,,,
1743795492.8584807,816.337,813.91943,798.20514,839.304,nan,nan,,,,,,,,,,
1743795492.8623846,860.65936,793.7729,793.36993,819.15753,nan,nan,,,,,,,,,,
1743795492.8631904,,,,,,,,,,,,,,nan,323745730.0,nan
1743795492.8662884,828.4249,773.6264,794.9817,810.293,nan,nan,,,,,,,,,,
1743795492.8701923,805.4579,789.34064,788.5348,794.57874,nan,nan,,,,,,,,,,
1743795492.8740962,850.18317,812.3077,779.2674,805.8608,nan,nan,,,,,,,,,,
1743795492.8766654,,,,,,,-0.321167,0.14361572,0.9309082,,,,,,,
1743795492.8780000,878.7912,808.2784,779.2674,817.1429,nan,nan,,,,,,,,,,
1743795492.8787990,,,,,,,,,,,,,,nan,323813400.0,nan
1743795492.8819039,826.8132,780.87915,783.69965,819.9634,nan,nan,,,,,,,,,,
1743795492.8821945,,,,,,,,,,1608498.1,1609304.0,,,,,
1743795492.8858075,775.64105,785.31134,793.36993,805.4579,nan,nan,,,,,,,,,,
1743795492.8897114,786.1172,807.8755,799.41394,790.14655,nan,nan,,,,,,,,,,
1743795492.8936152,841.31866,800.2198,799.011,812.71063,nan,nan,,,,,,,,,,
1743795492.8944077,,,,,,,,,,,,,,nan,323852900.0,nan
1743795492.8962831,,,,,,,-0.31799316,0.14562988,0.9490967,,,,,,,
1743795492.8975191,828.4249,774.43225,793.36993,814.3223,nan,nan,,,,,,,,,,
1743795492.9014230,763.95605,765.56775,788.93774,802.6374,nan,nan,,,,,,,,,,
1743795492.9044106,,,,,,,,,,,,,35.032948,,,
1743795492.9053268,769.59705,781.685,792.5641,805.4579,nan,nan,,,,,,,,,,
1743795492.9092307,820.7692,803.0403,796.99634,821.5751,nan,nan,,,,,,,,,,
1743795492.9100163,,,,,,,,,,,,,,nan,323858530.0,nan
1743795492.9131346,828.4249,803.44324,796.99634,834.0659,nan,nan,,,,,,,,,,
1743795492.9159009,,,,,,,-0.3184204,0.14868164,0.9463501,,,,,,,
1743795492.9170384,802.23444,772.01465,805.8608,835.6777,nan,nan,,,,,,,,,,
1743795492.9173381,,,,,,,,,,1607692.2,1608498.1,,,,,
1743795492.9209423,774.0293,759.5238,801.02563,815.9341,nan,nan,,,,,,,,,,
1743795492.9248462,786.1172,794.57874,794.17584,822.381,nan,nan,,,,,,,,,,
1743795492.9256248,,,,,,,,,,,,,,nan,323844030.0,nan
1743795492.9287500,872.74725,818.7546,801.8315,848.1685,nan,nan,,,,,,,,,,
1743795492.9326539,842.1245,803.8461,798.20514,820.3663,nan,nan,,,,,,,,,,
1743795492.9355187,,,,,,,-0.3192749,0.14642334,0.93634033,,,,,,,
1743795492.9365575,772.4176,788.1319,796.99634,796.1905,nan,nan,,,,,,,,,,
1743795492.9404614,783.2967,805.4579,806.26373,828.4249,nan,nan,,,,,,,,,,
1743795492.9412336,,,,,,,,,,,,,,nan,323777950.0,nan
1743795492.9443653,830.84247,802.23444,801.02563,855.42126,nan,nan,,,,,,,,,,
1743795492.9482691,855.0183,778.86444,787.326,833.663,nan,nan,,,,,,,,,,
1743795492.9521730,810.293,781.28204,796.99634,815.12823,nan,nan,,,,,,,,,,
1743795492.9524820,,,,,,,,,,1608498.1,1608498.1,,,,,
1743795492.9551365,,,,,,,-0.31585693,0.14025879,0.930603,,,,,,,
1743795492.9560769,777.25275,807.47253,805.4579,813.1135,nan,nan,,,,,,,,,,
1743795492.9568422,,,,,,,,,,,,,,nan,323846430.0,nan
1743795492.9599807,825.6044,825.2015,794.57874,867.50916,nan,nan,,,,,,,,,,
1743795492.9638846,850.58606,795.78754,794.9817,878.7912,nan,nan,,,,,,,,,,
1743795492.9677885,821.5751,773.22345,799.41394,815.5311,nan,nan,,,,,,,,,,
1743795492.9703417,,,,,,,,,,,,,35.05269,,,
1743795492.9716923,788.93774,799.81683,799.011,817.1429,nan,nan,,,,,,,,,,
1743795492.9724507,,,,,,,,,,,,,,nan,323790050.0,nan
1743795492.9747543,,,,,,,-0.3213501,0.14031982,0.93518066,,,,,,,
1743795492.9755962,784.5055,813.91943,801.02563,840.5128,nan,nan,,,,,,,,,,
1743795492.9795001,844.5421,793.7729,801.8315,867.1062,nan,nan,,,,,,,,,,
1743795492.9834037,835.2747,784.5055,805.05493,853.8095,nan,nan,,,,,,,,,,
1743795492.9873075,764.7619,786.9231,805.4579,809.4872,nan,nan,,,,,,,,,,
1743795492.9876258,,,,,,,,,,1607692.2,1608498.1,,,,,
1743795492.9880595,,,,,,,,,,,,,,nan,323811800.0,nan
1743795492.9912114,795.78754,790.54944,797.3993,844.5421,nan,nan,,,,,,,,,,
1743795492.9943721,,,,,,,-0.32330322,0.14611816,0.94366455,,,,,,,
1743795492.9951153,821.978,798.60803,794.9817,869.92676,nan,nan,,,,,,,,,,
1743795492.9990191,817.9487,781.28204,797.8022,823.9927,nan,nan,,,,,,,,,,
1743795493.0029230,781.28204,760.7326,799.011,815.5311,nan,nan,,,,,,,,,,
1743795493.0036681,,,,,,,,,,,,,,nan,323724770.0,nan
1743795493.0068269,761.13556,786.1172,804.2491,842.1245,nan,nan,,,,,,,,,,
1743795493.0107307,820.7692,802.6374,800.6227,847.76556,nan,nan,,,,,,,,,,
1743795493.0139899,,,,,,,-0.3258667,0.1550293,0.951416,,,,,,,
1743795493.0146346,839.707,797.8022,797.3993,853.8095,nan,nan,,,,,,,,,,
1743795493.0185385,797.8022,793.7729,803.44324,829.6337,nan,nan,,,,,,,,,,
1743795493.0192769,,,,,,,,,,,,,,nan,323695740.0,nan
1743795493.0224423,779.2674,792.1612,796.99634,823.5897,nan,nan,,,,,,,,,,
1743795493.0227697,,,,,,,,,,1608498.1,1608498.1,,,,,
1743795493.0263462,815.5311,800.2198,790.54944,835.2747,nan,nan,,,,,,,,,,
1743795493.0302498,856.2271,802.6374,802.6374,863.47986,nan,nan,,,,,,,,,,
1743795493.0336077,,,,,,,-0.32354736,0.15441895,0.9381714,,,,,,,
1743795493.0341537,809.4872,784.10254,808.2784,831.6484,nan,nan,,,,,,,,,,
1743795493.0348854,,,,,,,,,,,,,,nan,323736030.0,nan
1743795493.0362728,,,,,,,,,,,,,35.05269,,,
1743795493.0380576,748.6447,788.5348,808.2784,786.9231,nan,nan,,,,,,,,,,
1743795493.0419614,792.5641,800.6227,807.8755,814.3223,nan,nan,,,,,,,,,,
1743795493.0458653,821.978,805.4579,802.23444,859.45056,nan,nan,,,,,,,,,,
1743795493.0497692,801.4286,782.0879,801.8315,858.6447,nan,nan,,,,,,,,,,
1743795493.0504940,,,,,,,,,,,,,,nan,323673180.0,nan
1743795493.0532255,,,,,,,-0.32440186,0.15039062,0.9346924,,,,,,,
1743795493.0536730,798.20514,759.92676,795.78754,786.52014,nan,nan,,,,,,,,,,
1743795493.0575769,804.65204,792.1612,790.54944,788.1319,nan,nan,,,,,,,,,,
1743795493.0579133,,,,,,,,,,1607692.2,1608498.1,,,,,
1743795493.0614808,836.8865,809.4872,792.96704,839.707,nan,nan,,,,,,,,,,
1743795493.0653846,835.2747,774.43225,796.99634,842.9304,nan,nan,,,,,,,,,,
1743795493.0661027,,,,,,,,,,,,,,nan,323705400.0,nan
1743795493.0692885,787.326,761.13556,807.0696,811.50183,nan,nan,,,,,,,,,,
1743795493.0728431,,,,,,,-0.32696533,0.14672852,0.93640137,,,,,,,
1743795493.0731924,760.32965,808.68134,807.0696,797.3993,nan,nan,,,,,,,,,,
1743795493.0770960,801.4286,827.619,803.8461,852.6007,nan,nan,,,,,,,,,,
1743795493.0809999,834.0659,776.04395,804.65204,871.13556,nan,nan,,,,,,,,,,
1743795493.0817113,,,,,,,,,,,,,,nan,323628060.0,nan
1743795493.0849037,813.91943,760.32965,800.2198,819.9634,nan,nan,,,,,,,,,,
1743795493.0888076,766.77655,794.9817,791.3553,828.4249,nan,nan,,,,,,,,,,
1743795493.0924609,,,,,,,-0.32995605,0.14422607,0.9416504,,,,,,,
1743795493.0927114,786.52014,817.9487,795.78754,851.79486,nan,nan,,,,,,,,,,
1743795493.0930572,,,,,,,,,,1607692.2,1609304.0,,,,,
1743795493.0966153,826.4103,793.7729,805.4579,836.08057,nan,nan,,,,,,,,,,
1743795493.0973198,,,,,,,,,,,,,,nan,323611140.0,nan
1743795493.1005192,805.4579,773.22345,801.4286,810.293,nan,nan,,,,,,,,,,
1743795493.1022036,,,,,,,,,,,,,35.05269,,,
1743795493.1044230,767.5824,788.93774,798.20514,811.50183,nan,nan,,,,,,,,,,
1743795493.1083269,786.9231,811.0989,798.60803,845.7509,nan,nan,,,,,,,,,,
1743795493.1120787,,,,,,,-0.32104492,0.15209961,0.9493408,,,,,,,
1743795493.1122308,839.304,794.9817,796.99634,859.85345,nan,nan,,,,,,,,,,
1743795493.1129286,,,,,,,,,,,,,,nan,323580500.0,nan
1743795493.1161346,813.91943,768.7912,798.20514,833.2601,nan,nan,,,,,,,,,,
1743795493.1200385,766.77655,782.49084,805.05493,790.9524,nan,nan,,,,,,,,,,
1743795493.1239421,788.5348,810.696,802.6374,798.20514,nan,nan,,,,,,,,,,
1743795493.1278460,843.3333,810.696,804.2491,844.1392,nan,nan,,,,,,,,,,
1743795493.1282010,,,,,,,,,,1608498.1,1608498.1,,,,,
1743795493.1285372,,,,,,,,,,,,,,nan,323573250.0,nan
1743795493.1316965,,,,,,,-0.32214355,0.15362549,0.94299316,,,,,,,
1743795493.1317499,827.2161,775.64105,801.8315,821.1722,nan,nan,,,,,,,,,,
1743795493.1356537,762.3443,761.13556,797.8022,780.87915,nan,nan,,,,,,,,,,
1743795493.1395576,789.34064,794.9817,795.38464,798.60803,nan,nan,,,,,,,,,,
1743795493.1434615,841.7216,801.02563,786.9231,805.8608,nan,nan,,,,,,,,,,
1743795493.1441460,,,,,,,,,,,,,,nan,323542620.0,nan
1743795493.1473653,809.0842,793.36993,789.34064,798.60803,nan,nan,,,,,,,,,,
1743795493.1512692,780.4762,783.69965,792.1612,774.43225,nan,nan,,,,,,,,,,
1743795493.1513143,,,,,,,-0.32226562,0.15454102,0.927063,,,,,,,
1743795493.1551731,800.6227,775.64105,795.38464,761.13556,nan,nan,,,,,,,,,,
1743795493.1590769,802.23444,803.0403,799.011,796.1905,nan,nan,,,,,,,,,,
1743795493.1597545,,,,,,,,,,,,,,nan,323620000.0,nan
1743795493.1629808,846.55676,803.0403,796.5934,831.2454,nan,nan,,,,,,,,,,
1743795493.1633446,,,,,,,,,,1608498.1,1608498.1,,,,,
1743795493.1668847,818.7546,798.60803,802.6374,808.68134,nan,nan,,,,,,,,,,
1743795493.1681347,,,,,,,,,,,,,35.05269,,,
1743795493.1707883,749.0476,800.6227,803.0403,754.68866,nan,nan,,,,,,,,,,
1743795493.1709321,,,,,,,-0.32543945,0.15563965,0.9320679,,,,,,,
1743795493.1746922,828.022,794.17584,794.57874,786.9231,nan,nan,,,,,,,,,,
1743795493.1753631,,,,,,,,,,,,,,nan,323525730.0,nan
1743795493.1785960,845.34796,796.99634,795.78754,819.9634,nan,nan,,,,,,,,,,
1743795493.1824999,792.5641,786.1172,803.44324,806.26373,nan,nan,,,,,,,,,,
1743795493.1864038,769.59705,781.28204,798.60803,784.10254,nan,nan,,,,,,,,,,
1743795493.1903076,775.2381,806.26373,795.38464,801.02563,nan,nan,,,,,,,,,,
1743795493.1905499,,,,,,,-0.322937,0.1539917,0.9489136,,,,,,,
1743795493.1909719,,,,,,,,,,,,,,nan,323464480.0,nan
1743795493.1942115,840.10986,822.381,809.0842,842.9304,nan,nan,,,,,,,,,,
1743795493.1981153,811.50183,799.41394,809.4872,814.3223,nan,nan,,,,,,,,,,
1743795493.1984885,,,,,,,,,,1607692.2,1609304.0,,,,,
1743795493.2020192,757.1062,784.10254,797.8022,770.40295,nan,nan,,,,,,,,,,
1743795493.2059231,767.98535,790.9524,794.9817,786.1172,nan,nan,,,,,,,,,,
1743795493.2065804,,,,,,,,,,,,,,nan,323466880.0,nan
1743795493.2098269,817.1429,800.6227,797.8022,815.5311,nan,nan,,,,,,,,,,
1743795493.2101676,,,,,,,-0.32122803,0.15368652,0.9425049,,,,,,,
1743795493.2137308,835.6777,798.20514,803.8461,793.36993,nan,nan,,,,,,,,,,
1743795493.2176344,786.52014,788.1319,802.23444,780.4762,nan,nan,,,,,,,,,,
1743795493.2215383,764.35895,799.41394,803.0403,780.87915,nan,nan,,,,,,,,,,
1743795493.2221889,,,,,,,,,,,,,,nan,323485400.0,nan
1743795493.2254422,814.3223,803.44324,805.05493,788.93774,nan,nan,,,,,,,,,,
1743795493.2293460,866.30035,788.93774,801.8315,813.1135,nan,nan,,,,,,,,,,
1743795493.2297854,,,,,,,-0.31817627,0.15649414,0.9371338,,,,,,,
1743795493.2332499,799.81683,778.86444,802.23444,819.9634,nan,nan,,,,,,,,,,
1743795493.2336323,,,,,,,,,,1608498.1,1609304.0,,,,,
1743795493.2340658,,,,,,,,,,,,,35.032948,,,
1743795493.2371538,747.4359,785.31134,800.2198,771.6117,nan,nan,,,,,,,,,,
1743795493.2377977,,,,,,,,,,,,,,nan,323498300.0,nan
1743795493.2410576,799.011,810.293,797.8022,767.5824,nan,nan,,,,,,,,,,
1743795493.2449615,876.77655,806.6667,807.0696,839.707,nan,nan,,,,,,,,,,
1743795493.2488654,820.3663,770.40295,813.5165,823.9927,nan,nan,,,,,,,,,,
1743795493.2494032,,,,,,,-0.32214355,0.15423584,0.94873047,,,,,,,
1743795493.2527692,752.27106,778.86444,806.26373,772.01465,nan,nan,,,,,,,,,,
1743795493.2534063,,,,,,,,,,,,,,nan,323415300.0,nan
1743795493.2566731,775.64105,808.2784,803.44324,789.34064,nan,nan,,,,,,,,,,
1743795493.2605770,803.44324,811.9048,803.8461,820.7692,nan,nan,,,,,,,,,,
1743795493.2644806,832.8571,796.1905,800.6227,810.293,nan,nan,,,,,,,,,,
1743795493.2683845,830.0366,785.31134,798.20514,798.60803,nan,nan,,,,,,,,,,
1743795493.2687759,,,,,,,,,,1608498.1,1609304.0,,,,,
1743795493.2690148,,,,,,,,,,,,,,nan,323461250.0,nan
1743795493.2690210,,,,,,,-0.31933594,0.15692139,0.9472656,,,,,,,
1743795493.2722883,763.1502,784.5055,794.17584,774.83514,nan,nan,,,,,,,,,,
1743795493.2761922,778.46155,799.41394,791.3553,786.1172,nan,nan,,,,,,,,,,
1743795493.2800961,818.7546,803.44324,796.1905,819.15753,nan,nan,,,,,,,,,,
1743795493.2839999,818.7546,801.02563,801.02563,815.12823,nan,nan,,,,,,,,,,
1743795493.2846236,,,,,,,,,,,,,,nan,323470100.0,nan
1743795493.2879038,763.1502,795.38464,799.011,781.28204,nan,nan,,,,,,,,,,
1743795493.2886386,,,,,,,-0.32092285,0.15045166,0.9515381,,,,,,,
1743795493.2918077,777.25275,797.3993,794.17584,795.38464,nan,nan,,,,,,,,,,
1743795493.2957115,861.4652,800.2198,791.3553,828.022,nan,nan,,,,,,,,,,
1743795493.2996154,826.0073,785.7143,798.20514,815.12823,nan,nan,,,,,,,,,,
1743795493.2999969,,,,,,,,,,,,,35.032948,,,
1743795493.3002322,,,,,,,,,,,,,,nan,323475740.0,nan
1743795493.3035192,747.03296,766.3736,795.78754,762.74725,nan,nan,,,,,,,,,,
1743795493.3039198,,,,,,,,,,1608498.1,1608498.1,,,,,
1743795493.3074231,758.315,791.3553,796.1905,784.90845,nan,nan,,,,,,,,,,
1743795493.3082564,,,,,,,-0.31750488,0.14434814,0.9397583,,,,,,,
1743795493.3113270,848.1685,822.7839,802.23444,815.9341,nan,nan,,,,,,,,,,
1743795493.3152306,852.6007,797.8022,795.38464,783.2967,nan,nan,,,,,,,,,,
1743795493.3158410,,,,,,,,,,,,,,nan,323458020.0,nan
1743795493.3191345,773.6264,766.77655,788.93774,752.674,nan,nan,,,,,,,,,,
1743795493.3230383,754.68866,788.5348,791.3553,765.16486,nan,nan,,,,,,,,,,
1743795493.3269422,842.9304,815.12823,801.8315,794.9817,nan,nan,,,,,,,,,,
1743795493.3278742,,,,,,,-0.3223877,0.14648438,0.9423828,,,,,,,
1743795493.3308461,866.7033,781.28204,799.41394,793.36993,nan,nan,,,,,,,,,,
1743795493.3314495,,,,,,,,,,,,,,nan,323482200.0,nan
1743795493.3347499,778.86444,762.3443,793.7729,769.59705,nan,nan,,,,,,,,,,
